"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
266820046,"ASST_NON_FL0393L4D051302_086","FL0393L4D051302","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2014-05-02","2014-05-02101700407902",211212
266812506,"ASST_NON_FL0223L4D001306_086","FL0223L4D001306","CARRFOUR SUPPORTIVE HOUSING INC","FL","2014-05-02","2014-05-02101700407706",426307
266807587,"ASST_NON_FL0137L4H101306_086","FL0137L4H101306","CLARA WHITE MISSION, INC.","FL","2014-05-02","2014-05-02101700410114",134553
266820759,"ASST_NON_FL0424L4H181301_086","FL0424L4H181301","ANOTHER WAY INC","FL","2014-05-02","2014-05-02101700410014",31068
266815399,"ASST_NON_FL0275L4D051305_086","FL0275L4D051305","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2014-05-02","2014-05-02101700407926",220578
266807345,"ASST_NON_FL0123L4H101306_086","FL0123L4H101306","COMMUNITY CONNECTIONS OF JACKSONVILLE, INC","FL","2014-05-02","2014-05-02101700409714",233311
266820762,"ASST_NON_FL0425L4H181301_086","FL0425L4H181301","ANOTHER WAY INC","FL","2014-05-02","2014-05-02101700410010",26971
266820930,"ASST_NON_FL0454L4H101301_086","FL0454L4H101301","COMMUNITY CONNECTIONS OF JACKSONVILLE, INC","FL","2014-05-02","2014-05-02101700410130",64730
266819533,"ASST_NON_FL0379L4H081302_086","FL0379L4H081302","ANOTHER WAY INC","FL","2014-05-02","2014-05-02101700409942",35833
266819934,"ASST_NON_FL0381L4H101302_086","FL0381L4H101302","COMMUNITY CONNECTIONS OF JACKSONVILLE, INC","FL","2014-05-02","2014-05-02101700409682",139550
266815521,"ASST_NON_FL0288L4D051306_086","FL0288L4D051306","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2014-05-02","2014-05-02101700407742",217974
266796500,"ASST_NON_FL0004L4H001306_086","FL0004L4H001306","CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,","FL","2014-05-02","2014-05-02101700409738",122425
266802865,"ASST_NON_FL0065L4H041306_086","FL0065L4H041306","DOMESTIC ABUSE COUNCIL OF VOLUSIA COUNTY, INC","FL","2014-05-02","2014-05-02101700410070",58250
266800028,"ASST_NON_FL0049L4H031305_086","FL0049L4H031305","WILSON HOUSE INC, THE","FL","2014-05-02","2014-05-02101700409882",98901
266796483,"ASST_NON_FL0002L4H001306_086","FL0002L4H001306","CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,","FL","2014-05-02","2014-05-02101700409642",81503
266815967,"ASST_NON_FL0294L4D061305_086","FL0294L4D061305","CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,","FL","2014-05-02","2014-05-02101700407890",99662
266813689,"ASST_NON_FL0244L4D001306_086","FL0244L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407994",128422
266811910,"ASST_NON_FL0211L4D001306_086","FL0211L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407954",255853
266809148,"ASST_NON_FL0173L4D001306_086","FL0173L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407658",115826
266820850,"ASST_NON_FL0443L4D001302_086","FL0443L4D001302","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407606",283711
266810589,"ASST_NON_FL0195L4D001306_086","FL0195L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407622",324033
266808936,"ASST_NON_FL0166L4D001306_086","FL0166L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407586",1279443
266820837,"ASST_NON_FL0442L4D001302_086","FL0442L4D001302","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408034",443592
266819411,"ASST_NON_FL0362L4D001304_086","FL0362L4D001304","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407570",507877
266813224,"ASST_NON_FL0236L4D001306_086","FL0236L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407690",225067
266812645,"ASST_NON_FL0229L4D001306_086","FL0229L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407842",173032
266802848,"ASST_NON_FL0064L4H041306_086","FL0064L4H041306","WINDWARD BEHAVIORAL CARE, INC.","FL","2014-05-02","2014-05-02101700410126",189186
266809999,"ASST_NON_FL0187L4D001306_086","FL0187L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408130",327416
266811292,"ASST_NON_FL0209L4D001306_086","FL0209L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407674",162867
266817204,"ASST_NON_FL0326L4H041302_086","FL0326L4H041302","WINDWARD BEHAVIORAL CARE, INC.","FL","2014-05-02","2014-05-02101700410050",47095
266810519,"ASST_NON_FL0190L4D001306_086","FL0190L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407726",141433
266808038,"ASST_NON_FL0143L4H121306_086","FL0143L4H121306","EMERGENCY SERVICES AND HOMELESS COALITION OF ST. JOHNS COUNTY, INCORPORATED","FL","2014-05-02","2014-05-02101700409706",89610
266811946,"ASST_NON_FL0214L4D001306_086","FL0214L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408114",969234
266802825,"ASST_NON_FL0061L4H041306_086","FL0061L4H041306","WINDWARD BEHAVIORAL CARE, INC.","FL","2014-05-02","2014-05-02101700410134",60725
266808947,"ASST_NON_FL0167L4D001306_086","FL0167L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408058",610534
266808925,"ASST_NON_FL0165L4D001306_086","FL0165L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408042",459307
266811159,"ASST_NON_FL0200L4D001306_086","FL0200L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408010",419925
266809114,"ASST_NON_FL0170L4D001306_086","FL0170L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408046",471953
266809171,"ASST_NON_FL0175L4D001306_086","FL0175L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407610",297004
266816175,"ASST_NON_FL0309L4H091305_086","FL0309L4H091305","MARTIN COUNTY","FL","2014-05-02","2014-05-02101700409830",107280
266808958,"ASST_NON_FL0168L4D001306_086","FL0168L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407682",442783
266819518,"ASST_NON_FL0372L4H041301_086","FL0372L4H041301","WINDWARD BEHAVIORAL CARE, INC.","FL","2014-05-02","2014-05-02101700410146",47020
266806607,"ASST_NON_FL0118L4H091306_086","FL0118L4H091306","MARTIN COUNTY","FL","2014-05-02","2014-05-02101700409834",105144
266812553,"ASST_NON_FL0227L4D001306_086","FL0227L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408050",412066
266812033,"ASST_NON_FL0219L4D001306_086","FL0219L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407702",700601
266810665,"ASST_NON_FL0198L4D001306_086","FL0198L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407678",58766
266813235,"ASST_NON_FL0237L4D001306_086","FL0237L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407870",54124
266810005,"ASST_NON_FL0188L4D001306_086","FL0188L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407858",12305
266813187,"ASST_NON_FL0231L4D001306_086","FL0231L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407950",131204
266820026,"ASST_NON_FL0390L4D001301_086","FL0390L4D001301","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407962",185396
266820943,"ASST_NON_FL0455L4H101301_086","FL0455L4H101301","ABILITY HOUSING INC","FL","2014-05-02","2014-05-02101700409930",211314
266813210,"ASST_NON_FL0234L4D001306_086","FL0234L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407630",181565
266811971,"ASST_NON_FL0217L4D001306_086","FL0217L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407646",342402
266815420,"ASST_NON_FL0277L4D051301_086","FL0277L4D051301","COUNTY OF PALM BEACH","FL","2014-05-02","2014-05-02101700407930",84918
266810565,"ASST_NON_FL0193L4D001306_086","FL0193L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407882",109030
266819985,"ASST_NON_FL0389L4D001301_086","FL0389L4D001301","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407866",114042
266813241,"ASST_NON_FL0238L4D001306_086","FL0238L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408122",111444
266809975,"ASST_NON_FL0185L4D001306_086","FL0185L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407598",305182
266818492,"ASST_NON_FL0344L4D001302_086","FL0344L4D001302","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407602",452839
266809992,"ASST_NON_FL0186L4D001306_086","FL0186L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407998",153555
266812462,"ASST_NON_FL0221L4D001306_086","FL0221L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407626",433494
266811170,"ASST_NON_FL0201L4D001306_086","FL0201L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407558",254754
266820789,"ASST_NON_FL0431L4D001302_086","FL0431L4D001302","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407582",1858520
266810672,"ASST_NON_FL0199L4D001306_086","FL0199L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407694",727681
266816730,"ASST_NON_FL0313L4D001305_086","FL0313L4D001305","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407594",260487
266808965,"ASST_NON_FL0169L4D001306_086","FL0169L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408062",243314
266809183,"ASST_NON_FL0176L4D001306_086","FL0176L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407566",538120
266813203,"ASST_NON_FL0233L4D001306_086","FL0233L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408038",152746
266812489,"ASST_NON_FL0222L4D001306_086","FL0222L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407846",130748
266811903,"ASST_NON_FL0210L4D001306_086","FL0210L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407634",346192
266809965,"ASST_NON_FL0184L4D001306_086","FL0184L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407614",179597
266811197,"ASST_NON_FL0203L4D001306_086","FL0203L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407830",48190
266809918,"ASST_NON_FL0180L4D001306_086","FL0180L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407714",359401
266813679,"ASST_NON_FL0243L4D001306_086","FL0243L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407974",369599
266806511,"ASST_NON_FL0117L4H091306_086","FL0117L4H091306","MARTIN COUNTY","FL","2014-05-02","2014-05-02101700409798",98736
266811217,"ASST_NON_FL0205L4D001306_086","FL0205L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407574",468616
266811964,"ASST_NON_FL0216L4D001306_086","FL0216L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407670",354038
266812630,"ASST_NON_FL0228L4D001306_086","FL0228L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407718",82600
266819424,"ASST_NON_FL0363L4D001304_086","FL0363L4D001304","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407850",370580
266803025,"ASST_NON_FL0073L4H041306_086","FL0073L4H041306","WINDWARD BEHAVIORAL CARE, INC.","FL","2014-05-02","2014-05-02101700410038",168187
266801735,"ASST_NON_FL0059L4H041302_086","FL0059L4H041302","WINDWARD BEHAVIORAL CARE, INC.","FL","2014-05-02","2014-05-02101700410150",47104
266812533,"ASST_NON_FL0225L4D001306_086","FL0225L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408126",345306
266811230,"ASST_NON_FL0206L4D001306_086","FL0206L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407618",367488
266816064,"ASST_NON_FL0301L4H041305_086","FL0301L4H041305","SMA HEALTHCARE, INC","FL","2014-05-02","2014-05-02101700410054",40283
266818478,"ASST_NON_FL0343L4D001302_086","FL0343L4D001302","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408026",452301
266811180,"ASST_NON_FL0202L4D001306_086","FL0202L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408134",181527
266810572,"ASST_NON_FL0194L4D001306_086","FL0194L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408118",166788
266813180,"ASST_NON_FL0230L4D001306_086","FL0230L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407934",166032
266808046,"ASST_NON_FL0144L4H121306_086","FL0144L4H121306","EMERGENCY SERVICES AND HOMELESS COALITION OF ST. JOHNS COUNTY, INCORPORATED","FL","2014-05-02","2014-05-02101700409678",62790
266810530,"ASST_NON_FL0191L4D001306_086","FL0191L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408066",918475
266812523,"ASST_NON_FL0224L4D001306_086","FL0224L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407838",102845
266812544,"ASST_NON_FL0226L4D001306_086","FL0226L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407958",163643
266812016,"ASST_NON_FL0218L4D001306_086","FL0218L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408006",766280
266816746,"ASST_NON_FL0314L4D001305_086","FL0314L4D001305","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407886",429451
266813196,"ASST_NON_FL0232L4D001306_086","FL0232L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408106",85600
266812455,"ASST_NON_FL0220L4D001306_086","FL0220L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407642",909998
266813254,"ASST_NON_FL0239L4D001306_086","FL0239L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408014",274404
266818953,"ASST_NON_FL0354L4H041304_086","FL0354L4H041304","WINDWARD BEHAVIORAL CARE, INC.","FL","2014-05-02","2014-05-02101700410142",46542
266811935,"ASST_NON_FL0213L4D001306_086","FL0213L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407874",185678
266811207,"ASST_NON_FL0204L4D001306_086","FL0204L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407650",270685
266821426,"ASST_NON_FL0463L4D001301_086","FL0463L4D001301","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407686",171916
266813658,"ASST_NON_FL0240L4D001306_086","FL0240L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407638",319085
266813217,"ASST_NON_FL0235L4D001306_086","FL0235L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407942",161106
266816717,"ASST_NON_FL0312L4D001305_086","FL0312L4D001305","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407710",174444
266813665,"ASST_NON_FL0241L4D001306_086","FL0241L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407966",327639
266809155,"ASST_NON_FL0174L4D001306_086","FL0174L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408022",229009
266809264,"ASST_NON_FL0179L4D001306_086","FL0179L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407662",42409
266814265,"ASST_NON_FL0256L4D011306_086","FL0256L4D011306","COVENANT HOUSE FLORIDA, INC.","FL","2014-05-02","2014-05-02101700407814",179418
266797783,"ASST_NON_FL0028L4H011306_086","FL0028L4H011306","DAWNING FAMILY SERVICES INC","FL","2014-05-02","2014-05-02101700409598",229051
266816701,"ASST_NON_FL0311L4D001305_086","FL0311L4D001305","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407578",894545
266821423,"ASST_NON_FL0462L4D001301_086","FL0462L4D001301","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407834",15084
266809957,"ASST_NON_FL0183L4D001306_086","FL0183L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408018",34604
266809925,"ASST_NON_FL0181L4D001306_086","FL0181L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407562",388016
266811928,"ASST_NON_FL0212L4D001306_086","FL0212L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700408054",545019
266802838,"ASST_NON_FL0063L4H041306_086","FL0063L4H041306","WINDWARD BEHAVIORAL CARE, INC.","FL","2014-05-02","2014-05-02101700410046",23571
266810606,"ASST_NON_FL0196L4D001306_086","FL0196L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407946",158838
266809247,"ASST_NON_FL0178L4D001306_086","FL0178L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407698",123485
266809194,"ASST_NON_FL0177L4D001306_086","FL0177L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407666",65212
266809940,"ASST_NON_FL0182L4D001306_086","FL0182L4D001306","MIAMI-DADE COUNTY","FL","2014-05-02","2014-05-02101700407654",203509
266808077,"ASST_NON_FL0146L4H131306_086","FL0146L4H131306","211 BREVARD, INC.","FL","2014-05-02","2014-05-02101700409718",72913
266815468,"ASST_NON_FL0281L4D051306_086","FL0281L4D051306","COUNTY OF PALM BEACH","FL","2014-05-02","2014-05-02101700407730",395320
