"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
266825451,"ASST_NON_FL0616L4H031802_086","FL0616L4H031802","WILSON HOUSE INC, THE","FL","2022-04-05","2022-04-05220950028517",-12763
266820032,"ASST_NON_FL0390L4D001907_086","FL0390L4D001907","MIAMI-DADE COUNTY","FL","2022-04-05","2022-04-05220950025676",-37014
266810578,"ASST_NON_FL0194L4D001912_086","FL0194L4D001912","MIAMI-DADE COUNTY","FL","2022-04-05","2022-04-05220950025659",-23845
266819991,"ASST_NON_FL0389L4D001907_086","FL0389L4D001907","MIAMI-DADE COUNTY","FL","2022-04-05","2022-04-05220950025646",-20083
266809270,"ASST_NON_FL0179L4D001912_086","FL0179L4D001912","MIAMI-DADE COUNTY","FL","2022-04-05","2022-04-05220950025669",-5703
266809253,"ASST_NON_FL0178L4D001912_086","FL0178L4D001912","MIAMI-DADE COUNTY","FL","2022-04-05","2022-04-05220950025662",-1214
266812559,"ASST_NON_FL0227L4D001912_086","FL0227L4D001912","MIAMI-DADE COUNTY","FL","2022-04-05","2022-04-05220950025635",-30953
266830915,"ASST_NON_FL0737L4H131800_086","FL0737L4H131800","COMMUNITY OF HOPE INC","FL","2022-04-05","2022-04-05220950028494",-20333.3
266809981,"ASST_NON_FL0185L4D001912_086","FL0185L4D001912","MIAMI-DADE COUNTY","FL","2022-04-05","2022-04-05220950025629",-32182
266818943,"ASST_NON_FL0353L4H021809_086","FL0353L4H021809","BOLEY CENTERS INC","FL","2022-04-05","2022-04-05220950028535",-29217
266818928,"ASST_NON_FL0352L4H021809_086","FL0352L4H021809","BOLEY CENTERS INC","FL","2022-04-05","2022-04-05220950028559",-32108
266798633,"ASST_NON_FL0036L4H021811_086","FL0036L4H021811","BOLEY CENTERS INC","FL","2022-04-05","2022-04-05220950028565",-15060
266818929,"ASST_NON_FL0352L4H021910_086","FL0352L4H021910","BOLEY CENTERS INC","FL","2022-04-05","2022-04-05220950028654",-9102
266820887,"ASST_NON_FL0448L4H021907_086","FL0448L4H021907","BOLEY CENTERS INC","FL","2022-04-05","2022-04-05220950028660",-91239
266815510,"ASST_NON_FL0287L4D051912_086","FL0287L4D051912","THE LORDS PLACE, INC.","FL","2022-04-05","2022-04-05220950025652",-17184
266808891,"ASST_NON_FL0163L4H191811_086","FL0163L4H191811","CATHOLIC CHARITIES DIOCESE OF SAINT PETERSBURG INC","FL","2022-04-05","2022-04-05220950028583",-9712.18
266822091,"ASST_NON_FL0476L4H101805_086","FL0476L4H101805","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2022-04-05","2022-04-05220950028547",-9666.28
266816012,"ASST_NON_FL0299L4H011709_086","FL0299L4H011709","TAMPA HOUSING AUTHORITY","FL","2022-04-05","2022-04-05220950028375",-15425.22
266828587,"ASST_NON_FL0693L4H131700_086","FL0693L4H131700","CROSSWINDS YOUTH SERVICES, INC.","FL","2022-04-05","2022-04-05220950028487",-7684
266808099,"ASST_NON_FL0147L4H131811_086","FL0147L4H131811","HOUSING FOR HOMELESS, INC.","FL","2022-04-05","2022-04-05220950028577",-5561
266828588,"ASST_NON_FL0693L4H131801_086","FL0693L4H131801","CROSSWINDS YOUTH SERVICES, INC.","FL","2022-04-05","2022-04-05220950028502",-4500
266824890,"ASST_NON_FL0602L4H021702_086","FL0602L4H021702","ST. VINCENT DE PAUL CARES, INC.","FL","2022-04-05","2022-04-05220950028370",-2551.74
266825447,"ASST_NON_FL0614L4H021701_086","FL0614L4H021701","ST. VINCENT DE PAUL CARES, INC.","FL","2022-04-05","2022-04-05220950028357",-2630.5
266824960,"ASST_NON_FL0608L4H191803_086","FL0608L4H191803","ST. VINCENT DE PAUL CARES, INC.","FL","2022-04-05","2022-04-05220950028525",-17281.26
266830303,"ASST_NON_FL0727D4H071800_086","FL0727D4H071800","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2022-04-05","2022-04-05220950028465",-10740.36
266824005,"ASST_NON_FL0550L4H021803_086","FL0550L4H021803","HOMELESS LEADERSHIP ALLIANCE OF PINELLAS, INC","FL","2022-04-05","2022-04-05220950028553",-10660.69
266799917,"ASST_NON_FL0043L4H021811_086","FL0043L4H021811","HOMELESS LEADERSHIP ALLIANCE OF PINELLAS, INC","FL","2022-04-05","2022-04-05220950028571",-4452.32
266814940,"ASST_NON_FL0267L4D031912_086","FL0267L4D031912","COUNTY OF LEE","FL","2022-04-05","2022-04-05220950025683",-1802.73
266827066,"ASST_NON_FL0647L4H181802_086","FL0647L4H181802","UNITED WAY OF SUWANNEE VALLEY, INC.","FL","2022-04-05","2022-04-05220950028523",-3088
266827065,"ASST_NON_FL0647L4H181701_086","FL0647L4H181701","UNITED WAY OF SUWANNEE VALLEY, INC.","FL","2022-04-05","2022-04-05220950028351",-3665
266820112,"ASST_NON_FL0400L4H201808_086","FL0400L4H201808","CITRUS COUNTY FLORIDA","FL","2022-04-05","2022-04-05220950028541",-32596.38
266820936,"ASST_NON_FL0454L4H101907_086","FL0454L4H101907","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2022-04-20","2022-04-20221100013721",-6160
266832534,"ASST_NON_FL0786D4H101900_086","FL0786D4H101900","CHANGING HOMELESSNESS, INC.","FL","2022-04-21","2022-04-21221110016602",-96341.73
266820113,"ASST_NON_FL0400L4H201909_086","FL0400L4H201909","CITRUS COUNTY FLORIDA","FL","2022-04-21","2022-04-21221110016658",-43618
266816115,"ASST_NON_FL0307L4H071911_086","FL0307L4H071911","SEMINOLE COUNTY","FL","2022-04-25","2022-04-25221150023590",-22019.26
266813709,"ASST_NON_FL0245L4D012112_086","FL0245L4D012112","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023696",319317
266822962,"ASST_NON_FL0498L4D012108_086","FL0498L4D012108","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023678",331509
266814304,"ASST_NON_FL0258L4D012114_086","FL0258L4D012114","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023728",1193361
266835209,"ASST_NON_FL0843Y4D052101_086","FL0843Y4D052101","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2022-05-12","2022-05-12221320023498",364992
266827393,"ASST_NON_FL0668L4D012105_086","FL0668L4D012105","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023554",451787
266820125,"ASST_NON_FL0401L4D012111_086","FL0401L4D012111","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023888",274362
266827307,"ASST_NON_FL0662L4D042105_086","FL0662L4D042105","FLORIDA KEYS OUTREACH COALITION, INC.","FL","2022-05-12","2022-05-12221320023546",22443
266832519,"ASST_NON_FL0777D4H062102_086","FL0777D4H062102","REFUGE HOUSE, INC.","FL","2022-05-12","2022-05-12221320026796",105318
266824253,"ASST_NON_FL0573L4H102106_086","FL0573L4H102106","CHANGING HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320026906",120000
266829061,"ASST_NON_FL0705L4D012104_086","FL0705L4D012104","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023631",238187
266823522,"ASST_NON_FL0535L4D012107_086","FL0535L4D012107","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023773",377097
266823353,"ASST_NON_FL0503L4D052108_086","FL0503L4D052108","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2022-05-12","2022-05-12221320023682",806594
266815546,"ASST_NON_FL0289L4D052114_086","FL0289L4D052114","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2022-05-12","2022-05-12221320023769",1294322
266814223,"ASST_NON_FL0251L4D012114_086","FL0251L4D012114","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023712",1133878
266829864,"ASST_NON_FL0715L4D012103_086","FL0715L4D012103","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023799",395953
266807331,"ASST_NON_FL0121L4H102113_086","FL0121L4H102113","CHANGING HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320027025",76471
266832536,"ASST_NON_FL0786D4H102102_086","FL0786D4H102102","CHANGING HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320026723",613238
266814257,"ASST_NON_FL0254L4D012114_086","FL0254L4D012114","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023716",437914
266823511,"ASST_NON_FL0534L4D012107_086","FL0534L4D012107","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023686",306949
266807376,"ASST_NON_FL0125L4H102114_086","FL0125L4H102114","CHANGING HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320027033",639569
266819459,"ASST_NON_FL0366L4D012112_086","FL0366L4D012112","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023863",297703
266813748,"ASST_NON_FL0248L4D012114_086","FL0248L4D012114","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023704",1126798
266821445,"ASST_NON_FL0465L4D012109_086","FL0465L4D012109","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023904",309339
266814321,"ASST_NON_FL0259L4D012114_086","FL0259L4D012114","BROWARD COUNTY HOUSING AUTHORITY","FL","2022-05-12","2022-05-12221320023733",1259371
266807573,"ASST_NON_FL0135L4H102114_086","FL0135L4H102114","CHANGING HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320026622",254553
266822106,"ASST_NON_FL0477L4D012108_086","FL0477L4D012108","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023666",380392
266818518,"ASST_NON_FL0347L4D052110_086","FL0347L4D052110","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2022-05-12","2022-05-12221320023620",974412
266820957,"ASST_NON_FL0456L4H102109_086","FL0456L4H102109","CHANGING HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320027002",58269
266829857,"ASST_NON_FL0714L4D012103_086","FL0714L4D012103","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023795",765757
266807361,"ASST_NON_FL0124L4H102114_086","FL0124L4H102114","CHANGING HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320027029",65600
266819443,"ASST_NON_FL0364L4D012112_086","FL0364L4D012112","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023859",308163
266814287,"ASST_NON_FL0257L4D012114_086","FL0257L4D012114","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023724",486705
266835203,"ASST_NON_FL0842Y4D052101_086","FL0842Y4D052101","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2022-05-12","2022-05-12221320023494",632026
266823464,"ASST_NON_FL0526L4H102107_086","FL0526L4H102107","CHANGING HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320026888",82686
266813765,"ASST_NON_FL0249L4D012114_086","FL0249L4D012114","BROWARD, COUNTY OF","FL","2022-05-12","2022-05-12221320023708",226952
266808869,"ASST_NON_FL0162L4H192114_086","FL0162L4H192114","COALITION FOR THE HOMELESS OF PASCO COUNTY, INC","FL","2022-05-12","2022-05-12221320026801",140000
266825578,"ASST_NON_FL0627L4H082105_086","FL0627L4H082105","FAMILY PROMISE OF GAINESVILLE, FLORIDA, INC.","FL","2022-05-12","2022-05-12221320026578",58599
266812514,"ASST_NON_FL0223L4D002114_086","FL0223L4D002114","CARRFOUR SUPPORTIVE HOUSING INC","FL","2022-05-12","2022-05-12221320023870",549779
266833445,"ASST_NON_FL0806L4H192102_086","FL0806L4H192102","COALITION FOR THE HOMELESS OF PASCO COUNTY, INC","FL","2022-05-12","2022-05-12221320026747",75000
266827314,"ASST_NON_FL0664L4D052105_086","FL0664L4D052105","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2022-05-12","2022-05-12221320023550",295573
266815529,"ASST_NON_FL0288L4D052114_086","FL0288L4D052114","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2022-05-12","2022-05-12221320023765",252131
266835218,"ASST_NON_FL0845Y4D052101_086","FL0845Y4D052101","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2022-05-12","2022-05-12221320023506",298593
266818967,"ASST_NON_FL0355L4H062112_086","FL0355L4H062112","APALACHEE REGIONAL PLANNING COUNCIL","FL","2022-05-12","2022-05-12221320027119",130292
266835212,"ASST_NON_FL0844Y4D052101_086","FL0844Y4D052101","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2022-05-12","2022-05-12221320023502",283571
266832599,"ASST_NON_FL0794L4H132102_086","FL0794L4H132102","CARRFOUR SUPPORTIVE HOUSING INC","FL","2022-05-12","2022-05-12221320026731",20000
266830896,"ASST_NON_FL0731L4H102103_086","FL0731L4H102103","HUBBARD HOUSE, INC.","FL","2022-05-12","2022-05-12221320026756",591570
266834642,"ASST_NON_FL0828L4H002102_086","FL0828L4H002102","CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,","FL","2022-05-12","2022-05-12221320027049",83275
266817892,"ASST_NON_FL0336L4H082111_086","FL0336L4H082111","UNITED WAY OF NORTH CENTRAL FLORIDA, INC.","FL","2022-05-12","2022-05-12221320026825",70928
266826361,"ASST_NON_FL0630L4H082105_086","FL0630L4H082105","UNITED WAY OF NORTH CENTRAL FLORIDA, INC.","FL","2022-05-12","2022-05-12221320026586",32012
266816709,"ASST_NON_FL0311L4D002113_086","FL0311L4D002113","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023522",1230324
266806615,"ASST_NON_FL0118L4H092114_086","FL0118L4H092114","MARTIN COUNTY","FL","2022-05-12","2022-05-12221320026977",130848
266834626,"ASST_NON_FL0823L4D052102_086","FL0823L4D052102","COUNTY OF PALM BEACH","FL","2022-05-12","2022-05-12221320023840",281530
266809122,"ASST_NON_FL0170L4D002114_086","FL0170L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023585",698333
266810580,"ASST_NON_FL0194L4D002114_086","FL0194L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023562",215037
266820845,"ASST_NON_FL0442L4D002110_086","FL0442L4D002110","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023896",1314844
266824915,"ASST_NON_FL0606L4H102106_086","FL0606L4H102106","ABILITY HOUSING INC","FL","2022-05-12","2022-05-12221320026938",1389657
266824790,"ASST_NON_FL0590L4D002106_086","FL0590L4D002106","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023785",609224
266811918,"ASST_NON_FL0211L4D002114_086","FL0211L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023638",695520
266831732,"ASST_NON_FL0746L4D002103_086","FL0746L4D002103","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023803",1020418
266814273,"ASST_NON_FL0256L4D012114_086","FL0256L4D012114","COVENANT HOUSE FLORIDA, INC.","FL","2022-05-12","2022-05-12221320023720",179418
266827136,"ASST_NON_FL0657L4D002105_086","FL0657L4D002105","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023538",488995
266811238,"ASST_NON_FL0206L4D002114_086","FL0206L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023574",518912
266823363,"ASST_NON_FL0504L4H102108_086","FL0504L4H102108","ABILITY HOUSING INC","FL","2022-05-12","2022-05-12221320026876",472120
266812638,"ASST_NON_FL0228L4D002114_086","FL0228L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023692",104414
266809983,"ASST_NON_FL0185L4D002114_086","FL0185L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023659",353374
266824777,"ASST_NON_FL0587L4D002106_086","FL0587L4D002106","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023781",842704
266822935,"ASST_NON_FL0492L4D002108_086","FL0492L4D002108","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023674",894218
266811300,"ASST_NON_FL0209L4D002114_086","FL0209L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023634",198217
266831743,"ASST_NON_FL0748L4D002103_086","FL0748L4D002103","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023811",447853
266818500,"ASST_NON_FL0344L4D002110_086","FL0344L4D002110","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023616",638497
266809933,"ASST_NON_FL0181L4D002114_086","FL0181L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023651",444858
266809948,"ASST_NON_FL0182L4D002114_086","FL0182L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023655",3484475
266816725,"ASST_NON_FL0312L4D002113_086","FL0312L4D002113","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023596",2048280
266820034,"ASST_NON_FL0390L4D002109_086","FL0390L4D002109","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023884",243889
266834726,"ASST_NON_FL0838L4D002102_086","FL0838L4D002102","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023852",1092177
266809163,"ASST_NON_FL0174L4D002114_086","FL0174L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023589",292338
266819419,"ASST_NON_FL0362L4D002112_086","FL0362L4D002112","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023624",1083032
266812497,"ASST_NON_FL0222L4D002114_086","FL0222L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023866",174885
266812024,"ASST_NON_FL0218L4D002114_086","FL0218L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023642",955818
266829053,"ASST_NON_FL0703L4D002104_086","FL0703L4D002104","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023627",1183338
266818486,"ASST_NON_FL0343L4D002110_086","FL0343L4D002110","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023612",632031
266819993,"ASST_NON_FL0389L4D002109_086","FL0389L4D002109","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023880",146748
266820858,"ASST_NON_FL0443L4D002110_086","FL0443L4D002110","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023900",686051
266809255,"ASST_NON_FL0178L4D002114_086","FL0178L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023647",219794
266831739,"ASST_NON_FL0747L4D002103_086","FL0747L4D002103","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023807",616955
266810597,"ASST_NON_FL0195L4D002114_086","FL0195L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023566",3206684
266827121,"ASST_NON_FL0655L4D002105_086","FL0655L4D002105","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023530",670995
266822861,"ASST_NON_FL0484L4D002108_086","FL0484L4D002108","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023670",452333
266834711,"ASST_NON_FL0835L4H092102_086","FL0835L4H092102","MARTIN COUNTY","FL","2022-05-12","2022-05-12221320027065",98611
266834729,"ASST_NON_FL0839L4D002102_086","FL0839L4D002102","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023856",651942
266806519,"ASST_NON_FL0117L4H092114_086","FL0117L4H092114","MARTIN COUNTY","FL","2022-05-12","2022-05-12221320026973",130284
266812561,"ASST_NON_FL0227L4D002114_086","FL0227L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023688",542580
266810538,"ASST_NON_FL0191L4D002114_086","FL0191L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023663",1275463
266809202,"ASST_NON_FL0177L4D002114_086","FL0177L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023593",65212
266816738,"ASST_NON_FL0313L4D002113_086","FL0313L4D002113","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023600",265232
266820797,"ASST_NON_FL0431L4D002110_086","FL0431L4D002110","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023892",2444964
266811188,"ASST_NON_FL0202L4D002114_086","FL0202L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023570",193188
266830918,"ASST_NON_FL0737L4H132103_086","FL0737L4H132103","COMMUNITY OF HOPE INC","FL","2022-05-12","2022-05-12221320026764",54112
266808973,"ASST_NON_FL0169L4D002114_086","FL0169L4D002114","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023581",552731
266827129,"ASST_NON_FL0656L4D002105_086","FL0656L4D002105","MIAMI-DADE COUNTY","FL","2022-05-12","2022-05-12221320023534",684804
266820889,"ASST_NON_FL0448L4H022109_086","FL0448L4H022109","BOLEY CENTERS INC","FL","2022-05-12","2022-05-12221320026994",97837
266798717,"ASST_NON_FL0038L4H022114_086","FL0038L4H022114","BOLEY CENTERS INC","FL","2022-05-12","2022-05-12221320026855",926753
266814872,"ASST_NON_FL0260L4D012114_086","FL0260L4D012114","THE SALVATION ARMY","FL","2022-05-12","2022-05-12221320023737",522956
266798636,"ASST_NON_FL0036L4H022114_086","FL0036L4H022114","BOLEY CENTERS INC","FL","2022-05-12","2022-05-12221320026851",822294
266820246,"ASST_NON_FL0412L4H072105_086","FL0412L4H072105","COUNTY OF OSCEOLA","FL","2022-05-12","2022-05-12221320027151",297583
266799900,"ASST_NON_FL0041L4H022114_086","FL0041L4H022114","BOLEY CENTERS INC","FL","2022-05-12","2022-05-12221320026859",353604
266830908,"ASST_NON_FL0734L4H112103_086","FL0734L4H112103","90WORKS, INC.","FL","2022-05-12","2022-05-12221320026760",110181
266818931,"ASST_NON_FL0352L4H022112_086","FL0352L4H022112","BOLEY CENTERS INC","FL","2022-05-12","2022-05-12221320026894",648295
266818946,"ASST_NON_FL0353L4H022112_086","FL0353L4H022112","BOLEY CENTERS INC","FL","2022-05-12","2022-05-12221320027048",82068
266827988,"ASST_NON_FL0673L4H002103_086","FL0673L4H002103","COMMUNITY ASSISTED & SUPPORTED LIVING INC","FL","2022-05-12","2022-05-12221320026676",123318
266831820,"ASST_NON_FL0751D4D022103_086","FL0751D4D022103","GULF COAST PARTNERSHIP, INC.","FL","2022-05-12","2022-05-12221320023815",50000
266832524,"ASST_NON_FL0782D4H082102_086","FL0782D4H082102","LEE CONLEE HOUSE, INC","FL","2022-05-12","2022-05-12221320026715",58248
266796878,"ASST_NON_FL0011L4H012114_086","FL0011L4H012114","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2022-05-12","2022-05-12221320026662",148456
266833441,"ASST_NON_FL0805L4H192102_086","FL0805L4H192102","PASCO COUNTY, FLORIDA, FEDERALLY ASSISTED HOUSING, INC.","FL","2022-05-12","2022-05-12221320026743",15296
266820784,"ASST_NON_FL0429L4H192106_086","FL0429L4H192106","PASCO COUNTY, FLORIDA, FEDERALLY ASSISTED HOUSING, INC.","FL","2022-05-12","2022-05-12221320026986",141843
266819960,"ASST_NON_FL0384L4H032110_086","FL0384L4H032110","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2022-05-12","2022-05-12221320027135",248668
266824026,"ASST_NON_FL0553L4H032106_086","FL0553L4H032106","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2022-05-12","2022-05-12221320026922",286191
266796518,"ASST_NON_FL0006L4H002113_086","FL0006L4H002113","SUNCOAST PARTNERSHIP TO END HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320026658",74575
266814886,"ASST_NON_FL0261L4D022112_086","FL0261L4D022112","GULF COAST PARTNERSHIP, INC.","FL","2022-05-12","2022-05-12221320023741",70061
266800019,"ASST_NON_FL0048L4H032112_086","FL0048L4H032112","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2022-05-12","2022-05-12221320026871",128011
266822973,"ASST_NON_FL0499L4H012108_086","FL0499L4H012108","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2022-05-12","2022-05-12221320027018",2150727
266834689,"ASST_NON_FL0830L4H002102_086","FL0830L4H002102","SUNCOAST PARTNERSHIP TO END HOMELESSNESS, INC.","FL","2022-05-12","2022-05-12221320027053",50006
266799948,"ASST_NON_FL0046L4H022114_086","FL0046L4H022114","BROOKWOOD FLORIDA, INC.","FL","2022-05-12","2022-05-12221320026867",79085
