"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
260116779,"ASST_NON_CA1761L9T142305_086","CA1761L9T142305","FRESNO COUNTY ECONOMIC OPPORTUNITIES COMMISSION","CA","2024-05-21","2024-05-21241420031848",53611
260117526,"ASST_NON_CA2046D9D072302_086","CA2046D9D072302","CITY OF PASADENA","CA","2024-05-21","2024-05-21241420032907",497129
260093242,"ASST_NON_CA1637Y9T082304_086","CA1637Y9T082304","BILL WILSON CENTER","CA","2024-05-21","2024-05-21241420031789",438368
260116658,"ASST_NON_CA1725Y9T082304_086","CA1725Y9T082304","ENCOMPASS COMMUNITY SERVICES","CA","2024-05-21","2024-05-21241420031809",271903
260059570,"ASST_NON_CA0772L9T142315_086","CA0772L9T142315","COMMUNITY ACTION PARTNERSHIP OF MADERA COUNTY, INC.","CA","2024-05-21","2024-05-21241420031820",645902
260117740,"ASST_NON_CA2069Y9T002301_086","CA2069Y9T002301","RAZING THE BAR","CA","2024-05-21","2024-05-21241420031759",278003
260117270,"ASST_NON_CA1989D9T062302_086","CA1989D9T062302","THE YWCA OF MONTEREY COUNTY","CA","2024-05-21","2024-05-21241420031810",317736
260117276,"ASST_NON_CA1992Y9T082302_086","CA1992Y9T082302","BILL WILSON CENTER","CA","2024-05-21","2024-05-21241420031769",140935
260118162,"ASST_NON_CA2142L9T142301_086","CA2142L9T142301","COMMUNITY ACTION PARTNERSHIP OF MADERA COUNTY, INC.","CA","2024-05-21","2024-05-21241420031852",208820
260117818,"ASST_NON_CA2075Y9T002301_086","CA2075Y9T002301","BILL WILSON CENTER","CA","2024-05-21","2024-05-21241420031714",1189934
260117792,"ASST_NON_CA2073Y9T062301_086","CA2073Y9T062301","BAY AREA COMMUNITY SERVICES, INC.","CA","2024-05-21","2024-05-21241420031706",1246372
260117997,"ASST_NON_CA2089Y9T062301_086","CA2089Y9T062301","BAY AREA COMMUNITY SERVICES, INC.","CA","2024-05-21","2024-05-21241420031750",235521
260025386,"ASST_NON_CA0180L9T052316_086","CA0180L9T052316","CONTRA COSTA INTERFAITH TRANSITIONAL HOUSING, INC","CA","2024-05-21","2024-05-21241420031869",1105621
260081503,"ASST_NON_CA1415L9T172308_086","CA1415L9T172308","COUNTY OF NAPA","CA","2024-05-21","2024-05-21241420031840",335325
260117286,"ASST_NON_CA1995Y9T082302_086","CA1995Y9T082302","FAMILIES IN TRANSITION OF SANTA CRUZ INC","CA","2024-05-21","2024-05-21241420031773",269483
260116649,"ASST_NON_CA1723Y9T082304_086","CA1723Y9T082304","COUNTY OF SANTA CRUZ","CA","2024-05-21","2024-05-21241420031805",60000
260116640,"ASST_NON_CA1721Y9T082304_086","CA1721Y9T082304","COMMUNITY ACTION BOARD OF SANTA CRUZ COUNTY, INC","CA","2024-05-21","2024-05-21241420031801",99175
260117908,"ASST_NON_CA2082Y9D002301_086","CA2082Y9D002301","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2024-05-21","2024-05-21241420032920",2202466
260117921,"ASST_NON_CA2083Y9D002301_086","CA2083Y9D002301","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2024-05-21","2024-05-21241420032944",674861
260117895,"ASST_NON_CA2081Y9D002301_086","CA2081Y9D002301","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2024-05-21","2024-05-21241420032914",2923127
260117883,"ASST_NON_CA2080Y9D002301_086","CA2080Y9D002301","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2024-05-21","2024-05-21241420032910",1824768
260117934,"ASST_NON_CA2084Y9D002301_086","CA2084Y9D002301","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2024-05-21","2024-05-21241420032948",113190
260095204,"ASST_NON_CA1697L9D012306_086","CA1697L9D012306","SBCS CORPORATION","CA","2024-05-21","2024-05-21241420032952",405042
260085258,"ASST_NON_CA1566L9T132307_086","CA1566L9T132307","KINGS/TULARE CONTINUUM OF CARE ON HOMELESSNESS, INC.","CA","2024-05-21","2024-05-21241420031844",169590
260117766,"ASST_NON_CA2071Y9T062301_086","CA2071Y9T062301","EPICENTER OF MONTEREY","CA","2024-05-21","2024-05-21241420031698",176000
260066720,"ASST_NON_CA0951L9T002312_086","CA0951L9T002312","SANTA CLARA, COUNTY OF","CA","2024-05-21","2024-05-21241420031828",964321
260071882,"ASST_NON_CA1101L9T222311_086","CA1101L9T222311","ARCATA HOUSE PARTNERSHIP","CA","2024-05-21","2024-05-21241420031836",456963
269026798,"ASST_NON_NV0109L9T012307_086","NV0109L9T012307","VOLUNTEERS OF AMERICA NORTHERN CALIFORNIA AND NORTHERN NEVADA, INC.","CA","2024-05-21","2024-05-21241420031882",126827
260117984,"ASST_NON_CA2088Y9T002301_086","CA2088Y9T002301","COMMUNITY SOLUTIONS FOR CHILDREN, FAMILIES AND INDIVIDUALS","CA","2024-05-21","2024-05-21241420031746",1181201
260117753,"ASST_NON_CA2070Y9T002301_086","CA2070Y9T002301","ST ANDREW'S RESIDENTIAL PROGRAMS FOR YOUTH","CA","2024-05-21","2024-05-21241420031763",1103485
260117958,"ASST_NON_CA2086Y9T062301_086","CA2086Y9T062301","COMMUNITY HOMELESS SOLUTIONS","CA","2024-05-21","2024-05-21241420031738",336779
260117251,"ASST_NON_CA1983L9T042302_086","CA1983L9T042302","THE SOCIETY OF ST VINCENT DE PAUL DISTRICT COUNCIL OF SONOMA COUNTY","CA","2024-05-22","2024-05-22241430048772",310429
260081032,"ASST_NON_CA1372L9D112309_086","CA1372L9D112309","COUNTY OF VENTURA","CA","2024-05-22","2024-05-22241430050816",58842
260092997,"ASST_NON_CA1619L9D112306_086","CA1619L9D112306","COUNTY OF VENTURA","CA","2024-05-22","2024-05-22241430050116",223295
260068379,"ASST_NON_CA1037L9T102313_086","CA1037L9T102313","STANISLAUS COUNTY AFFORDABLE HOUSING CORP","CA","2024-05-22","2024-05-22241430048318",133717
260084645,"ASST_NON_CA1521L9D112308_086","CA1521L9D112308","COUNTY OF VENTURA","CA","2024-05-22","2024-05-22241430050328",402631
260077139,"ASST_NON_CA1240L9D112310_086","CA1240L9D112310","COUNTY OF VENTURA","CA","2024-05-22","2024-05-22241430050947",81829
260025474,"ASST_NON_CA0189L9T052315_086","CA0189L9T052315","COUNTY OF CONTRA COSTA","CA","2024-05-22","2024-05-22241430048020",288406
260045676,"ASST_NON_CA0562L9D022314_086","CA0562L9D022314","AMERICAN FAMILY HOUSING","CA","2024-05-22","2024-05-22241430050752",403927
260117296,"ASST_NON_CA2002L9T142302_086","CA2002L9T142302","POVERELLO HOUSE","CA","2024-05-22","2024-05-22241430048796",619103
260067704,"ASST_NON_CA1002L9D022311_086","CA1002L9D022311","AMERICAN FAMILY HOUSING","CA","2024-05-22","2024-05-22241430050914",627053
260116909,"ASST_NON_CA1809L9D112304_086","CA1809L9D112304","THE SALVATION ARMY","CA","2024-05-22","2024-05-22241430050066",169907
260065259,"ASST_NON_CA0938L9D092314_086","CA0938L9D092314","LUTHERAN SOCIAL SERVICES OF SOUTHERN CALIFORNIA","CA","2024-05-22","2024-05-22241430050884",89942
260068362,"ASST_NON_CA1034L9T062313_086","CA1034L9T062313","COMMUNITY HUMAN SERVICES","CA","2024-05-22","2024-05-22241430048314",130574
260066842,"ASST_NON_CA0965L9T102310_086","CA0965L9T102310","STANISLAUS COUNTY AFFORDABLE HOUSING CORP","CA","2024-05-22","2024-05-22241430047775",98898
260117296,"ASST_NON_CA2002L9T142302_086","CA2002L9T142302","POVERELLO HOUSE","CA","2024-05-22","2024-05-22241430048796",619103
260067704,"ASST_NON_CA1002L9D022311_086","CA1002L9D022311","AMERICAN FAMILY HOUSING","CA","2024-05-22","2024-05-22241430050914",627053
260043668,"ASST_NON_CA0520L9D002316_086","CA0520L9D002316","UNITED STATES VETERANS INITIATIVE","CA","2024-05-22","2024-05-22241430050724",295315
260021796,"ASST_NON_CA0091L9T022316_086","CA0091L9T022316","BONITA HOUSE, INC.","CA","2024-05-22","2024-05-22241430047690",43141
260092988,"ASST_NON_CA1618L9D112307_086","CA1618L9D112307","COUNTY OF VENTURA","CA","2024-05-22","2024-05-22241430050112",494187
260084771,"ASST_NON_CA1547L9T052307_086","CA1547L9T052307","SHELTER, INC.","CA","2024-05-22","2024-05-22241430048365",1310511
260117300,"ASST_NON_CA2003L9T142302_086","CA2003L9T142302","POVERELLO HOUSE","CA","2024-05-22","2024-05-22241430048800",327834
260118131,"ASST_NON_CA2123D9T052301_086","CA2123D9T052301","SHELTER, INC.","CA","2024-05-22","2024-05-22241430048402",552915
260117247,"ASST_NON_CA1981D9T032302_086","CA1981D9T032302","SHELTER, INC.","CA","2024-05-22","2024-05-22241430048768",748737
260079779,"ASST_NON_CA1328L9T182309_086","CA1328L9T182309","CHANGE AND NEW BEGINNINGS","CA","2024-05-22","2024-05-22241430048304",216923
260069594,"ASST_NON_CA1053L9D112313_086","CA1053L9D112313","COUNTY OF VENTURA","CA","2024-05-22","2024-05-22241430050825",487661
260118208,"ASST_NON_CA2169D9D012301_086","CA2169D9D012301","SAN DIEGO YOUTH SERVICES","CA","2024-05-22","2024-05-22241430050419",632152
260081010,"ASST_NON_CA1370L9D092309_086","CA1370L9D092309","INLAND VALLEY COUNCIL OF CHURCHES","CA","2024-05-22","2024-05-22241430050802",193445
260081708,"ASST_NON_CA1434L9D012308_086","CA1434L9D012308","VIETNAM VETERANS OF SAN DIEGO","CA","2024-05-22","2024-05-22241430050337",290003
260081336,"ASST_NON_CA1394L9T052308_086","CA1394L9T052308","COUNTY OF CONTRA COSTA","CA","2024-05-22","2024-05-22241430047711",1217035
260117021,"ASST_NON_CA1861L9T182304_086","CA1861L9T182304","SHELTER, INC.","CA","2024-05-22","2024-05-22241430048563",173318
260095180,"ASST_NON_CA1692L9D012306_086","CA1692L9D012306","VIETNAM VETERANS OF SAN DIEGO","CA","2024-05-22","2024-05-22241430050458",216176
260093295,"ASST_NON_CA1651L9T052306_086","CA1651L9T052306","COUNTY OF CONTRA COSTA","CA","2024-05-22","2024-05-22241430048822",1964798
260118123,"ASST_NON_CA2119D9T032301_086","CA2119D9T032301","SHELTER, INC.","CA","2024-05-22","2024-05-22241430048397",755812
260070663,"ASST_NON_CA1071L9T052311_086","CA1071L9T052311","COUNTY OF CONTRA COSTA","CA","2024-05-22","2024-05-22241430048624",451544
260025313,"ASST_NON_CA0170L9T042316_086","CA0170L9T042316","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2024-05-22","2024-05-22241430048019",721918
260030928,"ASST_NON_CA0239L9T092316_086","CA0239L9T092316","COUNTY OF MENDOCINO SOCIAL SERVICES","CA","2024-05-22","2024-05-22241430048118",1828303
260070080,"ASST_NON_CA1062L9T012312_086","CA1062L9T012312","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048612",716712
260093267,"ASST_NON_CA1641L9T012306_086","CA1641L9T012306","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048818",281304
260093259,"ASST_NON_CA1640L9T012306_086","CA1640L9T012306","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048814",468720
260018431,"ASST_NON_CA0058L9T012316_086","CA0058L9T012316","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047970",3604870
260084865,"ASST_NON_CA1558L9T092307_086","CA1558L9T092307","COUNTY OF MENDOCINO SOCIAL SERVICES","CA","2024-05-22","2024-05-22241430048471",93312
260015534,"ASST_NON_CA0033L9T012310_086","CA0033L9T012310","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047950",456831
260061002,"ASST_NON_CA0826L9T012309_086","CA0826L9T012309","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048591",959958
260116747,"ASST_NON_CA1750D9T072305_086","CA1750D9T072305","CENTER FOR DOMESTIC PEACE","CA","2024-05-22","2024-05-22241430048492",230499
260084718,"ASST_NON_CA1535L9T012307_086","CA1535L9T012307","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048349",33909
260067446,"ASST_NON_CA0974L9T142310_086","CA0974L9T142310","MARJAREE MASON CENTER, INC","CA","2024-05-22","2024-05-22241430047791",222501
260083170,"ASST_NON_CA1471L9T042308_086","CA1471L9T042308","SONOMA, COUNTY OF","CA","2024-05-22","2024-05-22241430048758",549993
260018376,"ASST_NON_CA0053L9T012315_086","CA0053L9T012315","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047962",589383
260020871,"ASST_NON_CA0080L9T012316_086","CA0080L9T012316","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047670",2510384
260083309,"ASST_NON_CA1480L9T142308_086","CA1480L9T142308","MARJAREE MASON CENTER, INC","CA","2024-05-22","2024-05-22241430048446",325353
260042663,"ASST_NON_CA0485L9D002316_086","CA0485L9D002316","1736 FAMILY CRISIS CENTER","CA","2024-05-22","2024-05-22241430050706",531763
260118182,"ASST_NON_CA2156L9T252301_086","CA2156L9T252301","EL DORADO COUNTY GOVERNMENT","CA","2024-05-22","2024-05-22241430048430",22487
260077868,"ASST_NON_CA1269L9D022310_086","CA1269L9D022310","INTERVAL HOUSE","CA","2024-05-22","2024-05-22241430050796",257331
260083160,"ASST_NON_CA1470L9T042308_086","CA1470L9T042308","SONOMA, COUNTY OF","CA","2024-05-22","2024-05-22241430048754",327157
260070066,"ASST_NON_CA1061L9T012307_086","CA1061L9T012307","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048608",359287
260081486,"ASST_NON_CA1410L9T142308_086","CA1410L9T142308","MARJAREE MASON CENTER, INC","CA","2024-05-22","2024-05-22241430048376",272356
260018583,"ASST_NON_CA0060L9T012316_086","CA0060L9T012316","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047974",993797
260116786,"ASST_NON_CA1762D9T142305_086","CA1762D9T142305","MARJAREE MASON CENTER, INC","CA","2024-05-22","2024-05-22241430048504",385633
260117095,"ASST_NON_CA1887D9D022304_086","CA1887D9D022304","INTERVAL HOUSE","CA","2024-05-22","2024-05-22241430050376",1018919
260063639,"ASST_NON_CA0888L9T012314_086","CA0888L9T012314","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048651",712602
260060970,"ASST_NON_CA0821L9T012314_086","CA0821L9T012314","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048327",586884
260036348,"ASST_NON_CA0318L9T252315_086","CA0318L9T252315","EL DORADO COUNTY GOVERNMENT","CA","2024-05-22","2024-05-22241430048254",9817
260018400,"ASST_NON_CA0055L9T012316_086","CA0055L9T012316","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047966",260267
260055009,"ASST_NON_CA0703L9D012316_086","CA0703L9D012316","COMMUNITY HOUSINGWORKS","CA","2024-05-22","2024-05-22241430050652",72356
260116946,"ASST_NON_CA1826D9T012304_086","CA1826D9T012304","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048527",1281503
260116691,"ASST_NON_CA1732D9T012305_086","CA1732D9T012305","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048476",882911
260084708,"ASST_NON_CA1533L9T012307_086","CA1533L9T012307","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048345",2297037
260055073,"ASST_NON_CA0709L9D012316_086","CA0709L9D012316","COMMUNITY HOUSINGWORKS","CA","2024-05-22","2024-05-22241430050660",93212
260016896,"ASST_NON_CA0045L9T012316_086","CA0045L9T012316","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047954",1467415
260019674,"ASST_NON_CA0073L9T012316_086","CA0073L9T012316","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047666",1527836
260067821,"ASST_NON_CA1025L9D012309_086","CA1025L9D012309","COMMUNITY HOUSINGWORKS","CA","2024-05-22","2024-05-22241430050689",79485
260077175,"ASST_NON_CA1246L9T012315_086","CA1246L9T012315","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047829",15372979
260018652,"ASST_NON_CA0066L9T012315_086","CA0066L9T012315","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047662",5878661
260077154,"ASST_NON_CA1243L9T012309_086","CA1243L9T012309","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430047825",2162644
260083000,"ASST_NON_CA1463L9T012308_086","CA1463L9T012308","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048694",997570
260117511,"ASST_NON_CA2038D9D022302_086","CA2038D9D022302","HUMAN OPTIONS, INC","CA","2024-05-22","2024-05-22241430051015",1770856
260117207,"ASST_NON_CA1968D9T012302_086","CA1968D9T012302","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048718",2311192
260084728,"ASST_NON_CA1537L9T012307_086","CA1537L9T012307","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048353",1029208
260074460,"ASST_NON_CA1185L9T142310_086","CA1185L9T142310","MARJAREE MASON CENTER, INC","CA","2024-05-22","2024-05-22241430047808",191403
260117010,"ASST_NON_CA1854L9T142304_086","CA1854L9T142304","MARJAREE MASON CENTER, INC","CA","2024-05-22","2024-05-22241430048559",384957
260116684,"ASST_NON_CA1731L9T012305_086","CA1731L9T012305","DEPARTMENT OF HOMELESSNESS & SUPPORTIVE HOUSING","CA","2024-05-22","2024-05-22241430048398",392290
