"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
266836808,"ASST_NON_FL0976L4H192200_086","FL0976L4H192200","COALITION FOR THE HOMELESS OF PASCO COUNTY, INC","FL","2024-02-15","2024-02-15240460015084",83366
266835303,"ASST_NON_FL0899D4H102100_086","FL0899D4H102100","HUBBARD HOUSE, INC.","FL","2024-02-20","2024-02-20240510015676",-174063.74
266823464,"ASST_NON_FL0526L4H102107_086","FL0526L4H102107","CHANGING HOMELESSNESS, INC.","FL","2024-02-22","2024-02-22240530017869",-82686
266809948,"ASST_NON_FL0182L4D002114_086","FL0182L4D002114","MIAMI-DADE COUNTY","FL","2024-02-28","2024-02-28240590017568",-1058672.2
266835468,"ASST_NON_FL0912L4H192201_086","FL0912L4H192201","ST. VINCENT DE PAUL CARES, INC.","FL","2024-02-29","2024-02-29240600035654",92297
266835471,"ASST_NON_FL0913D4H192201_086","FL0913D4H192201","ST. VINCENT DE PAUL CARES, INC.","FL","2024-02-29","2024-02-29240600035650",277888
266831731,"ASST_NON_FL0746L4D002002_086","FL0746L4D002002","MIAMI-DADE COUNTY","FL","2024-03-04","2024-03-04240640234348",-336015
266824789,"ASST_NON_FL0590L4D002005_086","FL0590L4D002005","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030530",-60649
266822934,"ASST_NON_FL0492L4D002007_086","FL0492L4D002007","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030518",-101513
266827135,"ASST_NON_FL0657L4D002004_086","FL0657L4D002004","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030494",-21985
266822860,"ASST_NON_FL0484L4D002007_086","FL0484L4D002007","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030470",-81964
266827120,"ASST_NON_FL0655L4D002004_086","FL0655L4D002004","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030488",-58766
266831738,"ASST_NON_FL0747L4D002002_086","FL0747L4D002002","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030459",-288511
266834728,"ASST_NON_FL0839L4D002001_086","FL0839L4D002001","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030465",-4446
266819992,"ASST_NON_FL0389L4D002008_086","FL0389L4D002008","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030453",-1495
266819431,"ASST_NON_FL0363L4D002011_086","FL0363L4D002011","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030524",-174399.78
266831742,"ASST_NON_FL0748L4D002002_086","FL0748L4D002002","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030500",-233290
266827128,"ASST_NON_FL0656L4D002004_086","FL0656L4D002004","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030482",-133058
266813696,"ASST_NON_FL0244L4D002013_086","FL0244L4D002013","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030512",-48293
266824776,"ASST_NON_FL0587L4D002005_086","FL0587L4D002005","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030476",-157196
266816708,"ASST_NON_FL0311L4D002012_086","FL0311L4D002012","MIAMI-DADE COUNTY","FL","2024-03-05","2024-03-05240650030506",-80096
266836992,"ASST_NON_FL0991L4D052200_086","FL0991L4D052200","COUNTY OF PALM BEACH","FL","2024-03-07","2024-03-07240670018316",482117
266819459,"ASST_NON_FL0366L4D012112_086","FL0366L4D012112","BROWARD, COUNTY OF","FL","2024-03-12","2024-03-12240720018376",-3642
266814303,"ASST_NON_FL0258L4D012013_086","FL0258L4D012013","BROWARD, COUNTY OF","FL","2024-03-12","2024-03-12240720018265",-124711.72
266820124,"ASST_NON_FL0401L4D012010_086","FL0401L4D012010","BROWARD, COUNTY OF","FL","2024-03-12","2024-03-12240720018259",-109961.56
266823510,"ASST_NON_FL0534L4D012006_086","FL0534L4D012006","BROWARD, COUNTY OF","FL","2024-03-12","2024-03-12240720018270",-63322.36
266814221,"ASST_NON_FL0251L4D011912_086","FL0251L4D011912","BROWARD, COUNTY OF","FL","2024-03-14","2024-03-14240740015684",-79352.66
266814222,"ASST_NON_FL0251L4D012013_086","FL0251L4D012013","BROWARD, COUNTY OF","FL","2024-03-14","2024-03-14240740015690",-94140.21
266829856,"ASST_NON_FL0714L4D012002_086","FL0714L4D012002","BROWARD, COUNTY OF","FL","2024-03-14","2024-03-14240740015696",-223971.8
266821443,"ASST_NON_FL0465L4D011907_086","FL0465L4D011907","BROWARD, COUNTY OF","FL","2024-03-14","2024-03-14240740015678",-8311.75
266814220,"ASST_NON_FL0251L4D011811_086","FL0251L4D011811","BROWARD, COUNTY OF","FL","2024-03-14","2024-03-14240740015650",-82413.86
266814284,"ASST_NON_FL0257L4D011811_086","FL0257L4D011811","BROWARD, COUNTY OF","FL","2024-03-14","2024-03-14240740015656",-68885
266832476,"ASST_NON_FL0769L4H032102_086","FL0769L4H032102","ST. VINCENT DE PAUL CARES, INC.","FL","2024-03-14","2024-03-14240740017960",-5.1
266801557,"ASST_NON_FL0050L4H032112_086","FL0050L4H032112","TALBOT HOUSE MINISTRIES OF LAKELAND, INC.","FL","2024-03-21","2024-03-21240810017711",-0.01
266832474,"ASST_NON_FL0769L4H031900_086","FL0769L4H031900","ST. VINCENT DE PAUL CARES, INC.","FL","2024-03-21","2024-03-21240810017654",-30310.83
266817208,"ASST_NON_FL0326L4H041706_086","FL0326L4H041706","NEIGHBORHOOD CENTER OF WEST VOLUSIA, INC","FL","2024-03-21","2024-03-21240810017494",-3034
266802842,"ASST_NON_FL0063L4H041710_086","FL0063L4H041710","NEIGHBORHOOD CENTER OF WEST VOLUSIA, INC","FL","2024-03-21","2024-03-21240810017500",-1778
266835478,"ASST_NON_FL0918L4D002100_086","FL0918L4D002100","MIAMI-DADE COUNTY","FL","2024-03-25","2024-03-25240850013914",-382783
266822935,"ASST_NON_FL0492L4D002108_086","FL0492L4D002108","MIAMI-DADE COUNTY","FL","2024-03-25","2024-03-25240850013752",-453493.5
266820034,"ASST_NON_FL0390L4D002109_086","FL0390L4D002109","MIAMI-DADE COUNTY","FL","2024-03-25","2024-03-25240850013774",-11312
266814286,"ASST_NON_FL0257L4D012013_086","FL0257L4D012013","BROWARD, COUNTY OF","FL","2024-03-26","2024-03-26240860025301",-96523.14
266814256,"ASST_NON_FL0254L4D012013_086","FL0254L4D012013","BROWARD, COUNTY OF","FL","2024-03-26","2024-03-26240860025295",-29611.57
266814318,"ASST_NON_FL0259L4D011811_086","FL0259L4D011811","BROWARD COUNTY HOUSING AUTHORITY","FL","2024-03-26","2024-03-26240860025147",-180261
266814320,"ASST_NON_FL0259L4D012013_086","FL0259L4D012013","BROWARD COUNTY HOUSING AUTHORITY","FL","2024-03-26","2024-03-26240860025319",-167060
266813747,"ASST_NON_FL0248L4D012013_086","FL0248L4D012013","BROWARD, COUNTY OF","FL","2024-03-26","2024-03-26240860025289",-36553.53
266821444,"ASST_NON_FL0465L4D012008_086","FL0465L4D012008","BROWARD, COUNTY OF","FL","2024-03-26","2024-03-26240860025313",-25040.31
266813708,"ASST_NON_FL0245L4D012011_086","FL0245L4D012011","BROWARD, COUNTY OF","FL","2024-03-26","2024-03-26240860025277",-17421.32
266829862,"ASST_NON_FL0715L4D011901_086","FL0715L4D011901","BROWARD, COUNTY OF","FL","2024-03-26","2024-03-26240860025195",-971.01
266829863,"ASST_NON_FL0715L4D012002_086","FL0715L4D012002","BROWARD, COUNTY OF","FL","2024-03-26","2024-03-26240860025283",-2326
266819442,"ASST_NON_FL0364L4D012011_086","FL0364L4D012011","BROWARD, COUNTY OF","FL","2024-03-26","2024-03-26240860025307",-38438.59
266822104,"ASST_NON_FL0477L4D011906_086","FL0477L4D011906","BROWARD, COUNTY OF","FL","2024-03-27","2024-03-27240870013644",-13671.21
266820123,"ASST_NON_FL0401L4D011909_086","FL0401L4D011909","BROWARD, COUNTY OF","FL","2024-03-27","2024-03-27240870013662",-42072.54
266813707,"ASST_NON_FL0245L4D011910_086","FL0245L4D011910","BROWARD, COUNTY OF","FL","2024-03-27","2024-03-27240870013650",-548.01
266823509,"ASST_NON_FL0534L4D011905_086","FL0534L4D011905","BROWARD, COUNTY OF","FL","2024-03-27","2024-03-27240870013656",-23514.9
266829855,"ASST_NON_FL0714L4D011901_086","FL0714L4D011901","BROWARD, COUNTY OF","FL","2024-03-27","2024-03-27240870013641",-232071.5
266829059,"ASST_NON_FL0705L4D011902_086","FL0705L4D011902","BROWARD, COUNTY OF","FL","2024-03-27","2024-03-27240870013670",-17650.86
266822960,"ASST_NON_FL0498L4D011906_086","FL0498L4D011906","BROWARD, COUNTY OF","FL","2024-03-27","2024-03-27240870013676",-57418.76
266836806,"ASST_NON_FL0974L4H172200_086","FL0974L4H172200","HEARTLAND COALITION FOR THE HOMELESS, INC.","FL","2024-03-27","2024-03-27240870016466",32871
266814302,"ASST_NON_FL0258L4D011912_086","FL0258L4D011912","BROWARD, COUNTY OF","FL","2024-03-29","2024-03-29240890058696",-125365.64
266810595,"ASST_NON_FL0195L4D001912_086","FL0195L4D001912","MIAMI-DADE COUNTY","FL","2024-03-29","2024-03-29240890058672",-181686
266834724,"ASST_NON_FL0838L4D001900_086","FL0838L4D001900","MIAMI-DADE COUNTY","FL","2024-03-29","2024-03-29240890058790",-647140
266831741,"ASST_NON_FL0748L4D001901_086","FL0748L4D001901","MIAMI-DADE COUNTY","FL","2024-03-29","2024-03-29240890058666",-145782.09
266819417,"ASST_NON_FL0362L4D001910_086","FL0362L4D001910","MIAMI-DADE COUNTY","FL","2024-03-29","2024-03-29240890058702",-219729.96
266831730,"ASST_NON_FL0746L4D001901_086","FL0746L4D001901","MIAMI-DADE COUNTY","FL","2024-03-29","2024-03-29240890058684",-463441
266834727,"ASST_NON_FL0839L4D001900_086","FL0839L4D001900","MIAMI-DADE COUNTY","FL","2024-03-29","2024-03-29240890058784",-255056.58
266831737,"ASST_NON_FL0747L4D001901_086","FL0747L4D001901","MIAMI-DADE COUNTY","FL","2024-03-29","2024-03-29240890058690",-75650
266820843,"ASST_NON_FL0442L4D001908_086","FL0442L4D001908","MIAMI-DADE COUNTY","FL","2024-03-29","2024-03-29240890058678",-341489
266829051,"ASST_NON_FL0703L4D001902_086","FL0703L4D001902","MIAMI-DADE COUNTY","FL","2024-04-01","2024-04-01240920027539",-170524
266809933,"ASST_NON_FL0181L4D002114_086","FL0181L4D002114","MIAMI-DADE COUNTY","FL","2024-04-01","2024-04-01240920027691",-105502
266831732,"ASST_NON_FL0746L4D002103_086","FL0746L4D002103","MIAMI-DADE COUNTY","FL","2024-04-01","2024-04-01240920027703",-93789
266809122,"ASST_NON_FL0170L4D002114_086","FL0170L4D002114","MIAMI-DADE COUNTY","FL","2024-04-01","2024-04-01240920027697",-186244.09
266830913,"ASST_NON_FL0736D4H121800_086","FL0736D4H121800","SAFETY SHELTER OF ST. JOHNS COUNTY, INC.","FL","2024-04-02","2024-04-02240930210769",-5000
266822094,"ASST_NON_FL0476L4H102108_086","FL0476L4H102108","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2024-04-02","2024-04-02240930210885",-1902.34
266819458,"ASST_NON_FL0366L4D012011_086","FL0366L4D012011","BROWARD, COUNTY OF","FL","2024-04-03","2024-04-03240940017661",-25878.54
266814255,"ASST_NON_FL0254L4D011912_086","FL0254L4D011912","BROWARD, COUNTY OF","FL","2024-04-03","2024-04-03240940017613",-20625.51
266813764,"ASST_NON_FL0249L4D012013_086","FL0249L4D012013","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016144",-0.02
266813709,"ASST_NON_FL0245L4D012112_086","FL0245L4D012112","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016231",-4563.83
266820125,"ASST_NON_FL0401L4D012111_086","FL0401L4D012111","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016280",-34524.78
266814257,"ASST_NON_FL0254L4D012114_086","FL0254L4D012114","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016225",-1298.32
266822106,"ASST_NON_FL0477L4D012108_086","FL0477L4D012108","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016274",-5644.2
266827393,"ASST_NON_FL0668L4D012105_086","FL0668L4D012105","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016284",-7736.85
266814223,"ASST_NON_FL0251L4D012114_086","FL0251L4D012114","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016243",-6470.1
266829857,"ASST_NON_FL0714L4D012103_086","FL0714L4D012103","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016262",-9524.65
266823511,"ASST_NON_FL0534L4D012107_086","FL0534L4D012107","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016256",-26908
266829864,"ASST_NON_FL0715L4D012103_086","FL0715L4D012103","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016268",-23004.9
266813748,"ASST_NON_FL0248L4D012114_086","FL0248L4D012114","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016237",-20335.38
266814304,"ASST_NON_FL0258L4D012114_086","FL0258L4D012114","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016219",-13800.35
266835509,"ASST_NON_FL0920L4D012100_086","FL0920L4D012100","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016306",-635.83
266829061,"ASST_NON_FL0705L4D012104_086","FL0705L4D012104","BROWARD, COUNTY OF","FL","2024-04-04","2024-04-04240950016250",-19388.34
266813730,"ASST_NON_FL0247L4D012013_086","FL0247L4D012013","VOLUNTEERS OF AMERICA OF FLORIDA INC","FL","2024-04-04","2024-04-04240950016138",-680
266834637,"ASST_NON_FL0826L4D061900_086","FL0826L4D061900","THE SHELTER FOR ABUSED WOMEN & CHILDREN, INC","FL","2024-04-04","2024-04-04240950016116",-8618
266824091,"ASST_NON_FL0561L4H072106_086","FL0561L4H072106","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-04-19","2024-04-19241100017722",-102831.53
266827067,"ASST_NON_FL0647L4H181903_086","FL0647L4H181903","UNITED WAY OF SUWANNEE VALLEY, INC.","FL","2024-04-19","2024-04-19241100017074",-6215
266820113,"ASST_NON_FL0400L4H201909_086","FL0400L4H201909","CITRUS COUNTY FLORIDA","FL","2024-04-19","2024-04-19241100017080",-115.96
266818473,"ASST_NON_FL0342L4H142010_086","FL0342L4H142010","GREATER NEW HOPE INC","FL","2024-04-19","2024-04-19241100017612",-0.72
266834122,"ASST_NON_FL0811L4D011900_086","FL0811L4D011900","BROWARD, COUNTY OF","FL","2024-04-24","2024-04-24241150014410",-79239.67
266823522,"ASST_NON_FL0535L4D012107_086","FL0535L4D012107","BROWARD, COUNTY OF","FL","2024-04-24","2024-04-24241150014672",-6151.63
266816117,"ASST_NON_FL0307L4H072113_086","FL0307L4H072113","SEMINOLE COUNTY","FL","2024-04-24","2024-04-24241150016128",-19525.16
266834695,"ASST_NON_FL0831L4H002102_086","FL0831L4H002102","ST. VINCENT DE PAUL CARES, INC.","FL","2024-04-24","2024-04-24241150016123",-26125.65
266835280,"ASST_NON_FL0890L4H072100_086","FL0890L4H072100","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-04-24","2024-04-24241150016292",-68354.53
266803801,"ASST_NON_FL0086L4H072114_086","FL0086L4H072114","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-04-24","2024-04-24241150016134",-115.49
266824111,"ASST_NON_FL0563L4H072106_086","FL0563L4H072106","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-04-24","2024-04-24241150016146",-27512.77
266824127,"ASST_NON_FL0566L4H072106_086","FL0566L4H072106","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-04-24","2024-04-24241150016152",-206.79
266822070,"ASST_NON_FL0471L4H072109_086","FL0471L4H072109","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-04-24","2024-04-24241150016140",-4291.53
266835290,"ASST_NON_FL0893D4H072100_086","FL0893D4H072100","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-04-24","2024-04-24241150016097",-315751.47
266814319,"ASST_NON_FL0259L4D011912_086","FL0259L4D011912","BROWARD COUNTY HOUSING AUTHORITY","FL","2024-05-02","2024-05-02241230198503",-86472
266822962,"ASST_NON_FL0498L4D012108_086","FL0498L4D012108","BROWARD, COUNTY OF","FL","2024-05-02","2024-05-02241230198911",-59613.09
266835294,"ASST_NON_FL0894L4H072100_086","FL0894L4H072100","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-05-03","2024-05-03241240020715",-1811.53
266804693,"ASST_NON_FL0093L4H072114_086","FL0093L4H072114","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-05-16","2024-05-16241370015497",-5.02
266836838,"ASST_NON_FL0989Y4D052301_086","FL0989Y4D052301","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2024-05-21","2024-05-21241420015074",364992
266835214,"ASST_NON_FL0844Y4D052303_086","FL0844Y4D052303","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2024-05-21","2024-05-21241420015063",323567
266835220,"ASST_NON_FL0845Y4D052303_086","FL0845Y4D052303","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2024-05-21","2024-05-21241420015067",341289
266820036,"ASST_NON_FL0390L4D002311_086","FL0390L4D002311","MIAMI-DADE COUNTY","FL","2024-05-21","2024-05-21241420015046",269287
266831734,"ASST_NON_FL0746L4D002305_086","FL0746L4D002305","MIAMI-DADE COUNTY","FL","2024-05-21","2024-05-21241420015050",1082602
266836016,"ASST_NON_FL0930Y4D022301_086","FL0930Y4D022301","GULF COAST PARTNERSHIP, INC.","FL","2024-05-21","2024-05-21241420015080",10000
266836019,"ASST_NON_FL0931Y4D022301_086","FL0931Y4D022301","GULF COAST PARTNERSHIP, INC.","FL","2024-05-21","2024-05-21241420015084",412663
266836024,"ASST_NON_FL0932Y4D022301_086","FL0932Y4D022301","GULF COAST PARTNERSHIP, INC.","FL","2024-05-21","2024-05-21241420015088",66466
266836027,"ASST_NON_FL0933Y4D022301_086","FL0933Y4D022301","GULF COAST PARTNERSHIP, INC.","FL","2024-05-21","2024-05-21241420015070",50000
266826363,"ASST_NON_FL0630L4H082307_086","FL0630L4H082307","TASKFORCE FORE ENDING HOMELESSNESS, INC.","FL","2024-05-21","2024-05-21241420017238",32012
266828076,"ASST_NON_FL0688L4H092306_086","FL0688L4H092306","TREASURE COAST HOMELESS SERVICES COUNCIL, INC.","FL","2024-05-21","2024-05-21241420017242",24821
266836997,"ASST_NON_FL0993D4D062301_086","FL0993D4D062301","THE SHELTER FOR ABUSED WOMEN & CHILDREN, INC","FL","2024-05-21","2024-05-21241420015039",64805
266835205,"ASST_NON_FL0842Y4D052303_086","FL0842Y4D052303","VITA NOVA, INC","FL","2024-05-21","2024-05-21241420015059",692951
266835199,"ASST_NON_FL0841Y4D052303_086","FL0841Y4D052303","VITA NOVA, INC","FL","2024-05-21","2024-05-21241420015055",594490
266837534,"ASST_NON_FL1047Y4D052300_086","FL1047Y4D052300","VITA NOVA, INC","FL","2024-05-21","2024-05-21241420015078",204935
266836619,"ASST_NON_FL0969L4H132301_086","FL0969L4H132301","BREVARD HOMELESS COALITION, INC.","FL","2024-05-21","2024-05-21241420017223",140122
266835513,"ASST_NON_FL0922D4D022302_086","FL0922D4D022302","ST. VINCENT DE PAUL CARES, INC.","FL","2024-05-21","2024-05-21241420015035",113405
266835284,"ASST_NON_FL0891D4H072302_086","FL0891D4H072302","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2024-05-21","2024-05-21241420017228",1376645
266815409,"ASST_NON_FL0275L4D052315_086","FL0275L4D052315","FAMILIES FIRST OF PALM BEACH COUNTY FOUNDATION, INC.","FL","2024-05-21","2024-05-21241420015042",297517
266824010,"ASST_NON_FL0550L4H022308_086","FL0550L4H022308","HOMELESS LEADERSHIP ALLIANCE OF PINELLAS, INC","FL","2024-05-21","2024-05-21241420017234",168211
266799922,"ASST_NON_FL0043L4H022316_086","FL0043L4H022316","HOMELESS LEADERSHIP ALLIANCE OF PINELLAS, INC","FL","2024-05-21","2024-05-21241420017230",240372
266807575,"ASST_NON_FL0135L4H102316_086","FL0135L4H102316","CHANGING HOMELESSNESS, INC.","FL","2024-05-22","2024-05-22241430023131",254553
266819461,"ASST_NON_FL0366L4D012314_086","FL0366L4D012314","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430021059",350443
266813767,"ASST_NON_FL0249L4D012316_086","FL0249L4D012316","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020797",226952
266819445,"ASST_NON_FL0364L4D012314_086","FL0364L4D012314","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020949",354543
266814289,"ASST_NON_FL0257L4D012316_086","FL0257L4D012316","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020809",571317
266818520,"ASST_NON_FL0347L4D052312_086","FL0347L4D052312","GULFSTREAM GOODWILL INDUSTRIES INC","FL","2024-05-22","2024-05-22241430020963",1123806
266822108,"ASST_NON_FL0477L4D012310_086","FL0477L4D012310","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020909",426279
266822964,"ASST_NON_FL0498L4D012310_086","FL0498L4D012310","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020921",379233
266823466,"ASST_NON_FL0526L4H102309_086","FL0526L4H102309","CHANGING HOMELESSNESS, INC.","FL","2024-05-22","2024-05-22241430023416",89394
266807333,"ASST_NON_FL0121L4H102315_086","FL0121L4H102315","CHANGING HOMELESSNESS, INC.","FL","2024-05-22","2024-05-22241430023528",200340
266829859,"ASST_NON_FL0714L4D012305_086","FL0714L4D012305","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430021038",894973
266814225,"ASST_NON_FL0251L4D012316_086","FL0251L4D012316","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020801",1334806
266823524,"ASST_NON_FL0535L4D012309_086","FL0535L4D012309","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430021051",428445
266829866,"ASST_NON_FL0715L4D012305_086","FL0715L4D012305","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430021042",446909
266823513,"ASST_NON_FL0534L4D012309_086","FL0534L4D012309","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430021047",360649
266814323,"ASST_NON_FL0259L4D012316_086","FL0259L4D012316","BROWARD COUNTY HOUSING AUTHORITY","FL","2024-05-22","2024-05-22241430020892",1476187
266820127,"ASST_NON_FL0401L4D012313_086","FL0401L4D012313","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430021075",323754
266813711,"ASST_NON_FL0245L4D012314_086","FL0245L4D012314","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020885",374585
266829063,"ASST_NON_FL0705L4D012306_086","FL0705L4D012306","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430021030",269639
266821447,"ASST_NON_FL0465L4D012311_086","FL0465L4D012311","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020913",508650
266807378,"ASST_NON_FL0125L4H102316_086","FL0125L4H102316","CHANGING HOMELESSNESS, INC.","FL","2024-05-22","2024-05-22241430023532",688392
266832538,"ASST_NON_FL0786D4H102304_086","FL0786D4H102304","CHANGING HOMELESSNESS, INC.","FL","2024-05-22","2024-05-22241430023676",666410
266813750,"ASST_NON_FL0248L4D012316_086","FL0248L4D012316","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020784",1280422
266814306,"ASST_NON_FL0258L4D012316_086","FL0258L4D012316","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020813",1401237
266827395,"ASST_NON_FL0668L4D012307_086","FL0668L4D012307","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020940",526319
266814259,"ASST_NON_FL0254L4D012316_086","FL0254L4D012316","BROWARD, COUNTY OF","FL","2024-05-22","2024-05-22241430020805",497878
266824255,"ASST_NON_FL0573L4H102308_086","FL0573L4H102308","CHANGING HOMELESSNESS, INC.","FL","2024-05-22","2024-05-22241430023370",120000
266818969,"ASST_NON_FL0355L4H062314_086","FL0355L4H062314","APALACHEE REGIONAL PLANNING COUNCIL","FL","2024-05-22","2024-05-22241430023254",130292
266827316,"ASST_NON_FL0664L4D052307_086","FL0664L4D052307","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2024-05-22","2024-05-22241430020930",340285
266815531,"ASST_NON_FL0288L4D052316_086","FL0288L4D052316","ADOPT-A-FAMILY OF THE PALM BEACHES, INC.","FL","2024-05-22","2024-05-22241430021007",279188
