"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
260060782,"ASST_NON_CA0800L9D001305_086","CA0800L9D001305","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-02-16","2016-02-1621600031690",-47212
260072891,"ASST_NON_CA1134L9D081302_086","CA1134L9D081302","RIVERSIDE, COUNTY OF","CA","2016-02-16","2016-02-1621600031642",-30841.73
260073573,"ASST_NON_CA1157L9D001302_086","CA1157L9D001302","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-02-16","2016-02-1621600031660",-76139
260060180,"ASST_NON_CA0792L9D001305_086","CA0792L9D001305","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-02-16","2016-02-1621600031666",-136526
260064667,"ASST_NON_CA0929L9D021304_086","CA0929L9D021304","ORANGE COUNTY HOUSING AUTHORITY","CA","2016-02-16","2016-02-1621600031608",-141948
260069577,"ASST_NON_CA1052L9D021303_086","CA1052L9D021303","ORANGE COUNTY HOUSING AUTHORITY","CA","2016-02-16","2016-02-1621600031684",-128723
260073613,"ASST_NON_CA1160L9D001302_086","CA1160L9D001302","CITY OF SANTA MONICA","CA","2016-02-16","2016-02-1621600031678",-34195
260068827,"ASST_NON_CA1045L9D001303_086","CA1045L9D001303","CITY OF SANTA MONICA","CA","2016-02-16","2016-02-1621600031654",-62274
260045644,"ASST_NON_CA0560L9D021301_086","CA0560L9D021301","ORANGE COUNTY HOUSING AUTHORITY","CA","2016-02-16","2016-02-1621600031614",-59745
260045657,"ASST_NON_CA0561L9D021301_086","CA0561L9D021301","ORANGE COUNTY HOUSING AUTHORITY","CA","2016-02-16","2016-02-1621600031602",-24501
260056918,"ASST_NON_CA0732L9D121306_086","CA0732L9D121306","CITY OF GLENDALE","CA","2016-02-16","2016-02-1621600031636",-47143.68
260079187,"ASST_NON_CA1317L9T131400_086","CA1317L9T131400","TURNING POINT OF CENTRAL CALIFORNIA INC","CA","2016-02-16","2016-02-1621600030883",74900
260069623,"ASST_NON_CA1057L9D121404_086","CA1057L9D121404","CITY OF GLENDALE","CA","2016-02-18","2016-02-1821800526297",51219
260079705,"ASST_NON_CA1323L9T151400_086","CA1323L9T151400","HOMELESS RESOURCE COUNCIL OF THE SIERRAS","CA","2016-02-23","2016-02-2322300033018",13668
260077848,"ASST_NON_CA1266L9D081300_086","CA1266L9D081300","RIVERSIDE, COUNTY OF","CA","2016-03-09","2016-03-0930900045532",-7095.74
260064410,"ASST_NON_CA0914L9D001304_086","CA0914L9D001304","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-03-09","2016-03-0930900045596",-86273
260072302,"ASST_NON_CA1115L9D011302_086","CA1115L9D011302","PATH","CA","2016-03-09","2016-03-0930900045602",-21463.11
260064440,"ASST_NON_CA0916L9D001304_086","CA0916L9D001304","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045584",-93593.36
260060199,"ASST_NON_CA0797L9D001305_086","CA0797L9D001305","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045528",-470826.69
260037539,"ASST_NON_CA0335L9D001306_086","CA0335L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045590",-41098.5
260042409,"ASST_NON_CA0464L9D001306_086","CA0464L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045514",-536230.21
260039652,"ASST_NON_CA0392L9D001306_086","CA0392L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045540",-60319.16
260041607,"ASST_NON_CA0445L9D001306_086","CA0445L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045572",-83833.14
260069562,"ASST_NON_CA1051L9D001303_086","CA1051L9D001303","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045510",-192158.68
260041590,"ASST_NON_CA0444L9D001306_086","CA0444L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045554",-62845.31
260039691,"ASST_NON_CA0395L9D001306_086","CA0395L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045566",-392675.01
260068957,"ASST_NON_CA1049L9D001303_086","CA1049L9D001303","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045520",-279972.69
260040690,"ASST_NON_CA0420L9D001306_086","CA0420L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045546",-50320.33
260064625,"ASST_NON_CA0921L9D001304_086","CA0921L9D001304","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045560",-34308.71
260040162,"ASST_NON_CA0407L9D001306_086","CA0407L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045578",-36939.49
260064610,"ASST_NON_CA0920L9D001304_086","CA0920L9D001304","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-09","2016-03-0930900045534",-274582.48
260076543,"ASST_NON_CA1235L9D021300_086","CA1235L9D021300","SERVING PEOPLE IN NEED, INC","CA","2016-03-22","2016-03-2232200026496",-3673
260037027,"ASST_NON_CA0327L9D001301_086","CA0327L9D001301","CITY OF SANTA MONICA","CA","2016-03-22","2016-03-2232200026486",-53299
260076332,"ASST_NON_CA1224L9D001301_086","CA1224L9D001301","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026489",-101996.35
260039669,"ASST_NON_CA0393L9D001306_086","CA0393L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026444",-72716.02
260060262,"ASST_NON_CA0799L9D001305_086","CA0799L9D001305","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026450",-128487.02
260040138,"ASST_NON_CA0405L9D001306_086","CA0405L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026455",-997257.52
260069548,"ASST_NON_CA1050L9D001303_086","CA1050L9D001303","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026523",-325199.26
260064633,"ASST_NON_CA0923L9D001304_086","CA0923L9D001304","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026480",-137497.49
260042519,"ASST_NON_CA0474L9D001306_086","CA0474L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026545",-326663.39
260060246,"ASST_NON_CA0798L9D001305_086","CA0798L9D001305","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026467",-206768.22
260064455,"ASST_NON_CA0917L9D001304_086","CA0917L9D001304","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026510",-115331.9
260060131,"ASST_NON_CA0783L9D001305_086","CA0783L9D001305","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026500",-126278.4
260037556,"ASST_NON_CA0336L9D001306_086","CA0336L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026483",-468590.6
260040179,"ASST_NON_CA0408L9D001306_086","CA0408L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026464",-23772.86
260075871,"ASST_NON_CA1217L9D001301_086","CA1217L9D001301","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026472",-351798.39
260075865,"ASST_NON_CA1216L9D001301_086","CA1216L9D001301","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026433",-276363.64
260042494,"ASST_NON_CA0472L9D001306_086","CA0472L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026493",-255707.81
260042502,"ASST_NON_CA0473L9D001306_086","CA0473L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026542",-381997.21
260076309,"ASST_NON_CA1220L9D001301_086","CA1220L9D001301","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026439",-121260.63
260040901,"ASST_NON_CA0438L9D001306_086","CA0438L9D001306","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2016-03-22","2016-03-2232200026460",-44359.87
260059618,"ASST_NON_CA0777L9T171406_086","CA0777L9T171406","BUCKELEW PROGRAMS","CA","2016-03-31","2016-03-3133100057284",180826
260076346,"ASST_NON_CA1227L9D111502_086","CA1227L9D111502","COUNTY OF VENTURA","CA","2016-04-27","2016-04-2742700058868",131561
260074069,"ASST_NON_CA1173L9T041502_086","CA1173L9T041502","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2016-04-27","2016-04-2742700054898",102198
260033602,"ASST_NON_CA0279L9T141507_086","CA0279L9T141507","POVERELLO HOUSE","CA","2016-04-27","2016-04-2742700054331",360915
269281047,"ASST_NON_OR0044L0E011508_086","OR0044L0E011508","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700002549",128164
260025241,"ASST_NON_CA0164L9T041508_086","CA0164L9T041508","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2016-04-27","2016-04-2742700054881",137907
260068371,"ASST_NON_CA1037L9T101505_086","CA1037L9T101505","STANISLAUS COUNTY AFFORDABLE HOUSING CORP","CA","2016-04-27","2016-04-2742700053957",97303
260081024,"ASST_NON_CA1372L9D111501_086","CA1372L9D111501","COUNTY OF VENTURA","CA","2016-04-27","2016-04-2742700058638",39306
271844581,"ASST_NON_WA0023L0T001508_086","WA0023L0T001508","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700001459",253988
260043660,"ASST_NON_CA0520L9D001508_086","CA0520L9D001508","UNITED STATES VETERANS INITIATIVE","CA","2016-04-27","2016-04-2742700058964",295315
260025378,"ASST_NON_CA0180L9T051508_086","CA0180L9T051508","COUNTY OF CONTRA COSTA","CA","2016-04-27","2016-04-2742700054913",505876
260025305,"ASST_NON_CA0170L9T041508_086","CA0170L9T041508","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2016-04-27","2016-04-2742700054955",804182
260042335,"ASST_NON_CA0459L9D001508_086","CA0459L9D001508","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700058954",367367
260066834,"ASST_NON_CA0965L9T101502_086","CA0965L9T101502","STANISLAUS COUNTY AFFORDABLE HOUSING CORP","CA","2016-04-27","2016-04-2742700054076",67931
260079069,"ASST_NON_CA1292L9T001501_086","CA1292L9T001501","YWCA GOLDEN GATE SILICON VALLEY","CA","2016-04-27","2016-04-2742700053885",499904
260025738,"ASST_NON_CA0198L9T051508_086","CA0198L9T051508","SHELTER, INC.","CA","2016-04-27","2016-04-2742700054807",313239
260076357,"ASST_NON_CA1229L9T181502_086","CA1229L9T181502","CHANGE AND NEW BEGINNINGS","CA","2016-04-27","2016-04-2742700054764",112383
260074464,"ASST_NON_CA1186L9T151502_086","CA1186L9T151502","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700054797",51266
260025466,"ASST_NON_CA0189L9T051507_086","CA0189L9T051507","COUNTY OF CONTRA COSTA","CA","2016-04-27","2016-04-2742700054952",200100
260079243,"ASST_NON_CA1318L9T131501_086","CA1318L9T131501","KINGS COMMUNITY ACTION ORGANIZATION, INCORPORATED","CA","2016-04-27","2016-04-2742700054437",126807
260044532,"ASST_NON_CA0535L9D011508_086","CA0535L9D011508","EPISCOPAL COMMUNITY SERVICES","CA","2016-04-27","2016-04-2742700058884",503889
260064269,"ASST_NON_CA0893L9T051506_086","CA0893L9T051506","COUNTY OF CONTRA COSTA","CA","2016-04-27","2016-04-2742700054919",134223
260078349,"ASST_NON_CA1277L9T051502_086","CA1277L9T051502","SHELTER, INC.","CA","2016-04-27","2016-04-2742700054815",368443
260025270,"ASST_NON_CA0169L9T041507_086","CA0169L9T041507","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2016-04-27","2016-04-2742700054885",192088
260070655,"ASST_NON_CA1071L9T051503_086","CA1071L9T051503","COUNTY OF CONTRA COSTA","CA","2016-04-27","2016-04-2742700054949",296528
260074441,"ASST_NON_CA1183L9T131502_086","CA1183L9T131502","KINGS COMMUNITY ACTION ORGANIZATION, INCORPORATED","CA","2016-04-27","2016-04-2742700054285",78121
260069586,"ASST_NON_CA1053L9D111505_086","CA1053L9D111505","COUNTY OF VENTURA","CA","2016-04-27","2016-04-2742700058684",276729
260071848,"ASST_NON_CA1096L9T181503_086","CA1096L9T181503","CHANGE AND NEW BEGINNINGS","CA","2016-04-27","2016-04-2742700054761",68951
260045668,"ASST_NON_CA0562L9D021506_086","CA0562L9D021506","AMERICAN FAMILY HOUSING","CA","2016-04-27","2016-04-2742700059159",327934
260019707,"ASST_NON_CA0077L9T011508_086","CA0077L9T011508","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700055092",434421
260066780,"ASST_NON_CA0957L9T051503_086","CA0957L9T051503","SHELTER, INC.","CA","2016-04-27","2016-04-2742700054811",145348
260021788,"ASST_NON_CA0091L9T021508_086","CA0091L9T021508","BONITA HOUSE, INC.","CA","2016-04-27","2016-04-2742700055040",35323
260076545,"ASST_NON_CA1235L9D021502_086","CA1235L9D021502","SERVING PEOPLE IN NEED, INC","CA","2016-04-27","2016-04-2742700059215",410314
269285123,"ASST_NON_OR0135L0E011504_086","OR0135L0E011504","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700002546",312271
260064241,"ASST_NON_CA0891L9T041506_086","CA0891L9T041506","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2016-04-27","2016-04-2742700054895",107692
260064228,"ASST_NON_CA0890L9T041506_086","CA0890L9T041506","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2016-04-27","2016-04-2742700054891",71018
260043362,"ASST_NON_CA0495L9D001508_086","CA0495L9D001508","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700058958",177450
260025592,"ASST_NON_CA0191L9T051508_086","CA0191L9T051508","COUNTY OF CONTRA COSTA","CA","2016-04-27","2016-04-2742700054951",581873
271844571,"ASST_NON_WA0022L0T001508_086","WA0022L0T001508","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700001312",77838
260071831,"ASST_NON_CA1092L9T151504_086","CA1092L9T151504","THE SALVATION ARMY","CA","2016-04-27","2016-04-2742700054798",20770
260079771,"ASST_NON_CA1328L9T181501_086","CA1328L9T181501","CHANGE AND NEW BEGINNINGS","CA","2016-04-27","2016-04-2742700054786",122156
260070642,"ASST_NON_CA1070L9T051504_086","CA1070L9T051504","COUNTY OF CONTRA COSTA","CA","2016-04-27","2016-04-2742700054907",175596
260068354,"ASST_NON_CA1034L9T061505_086","CA1034L9T061505","COMMUNITY HUMAN SERVICES","CA","2016-04-27","2016-04-2742700054818",130574
260042655,"ASST_NON_CA0485L9D001508_086","CA0485L9D001508","1736 FAMILY CRISIS CENTER","CA","2016-04-27","2016-04-2742700058291",531763
260030291,"ASST_NON_CA0222L9T071508_086","CA0222L9T071508","CENTER FOR DOMESTIC PEACE","CA","2016-04-27","2016-04-2742700054963",121261
260072860,"ASST_NON_CA1126L9D041502_086","CA1126L9D041502","BETHANY SERVICES","CA","2016-04-27","2016-04-2742700059330",48500
260055065,"ASST_NON_CA0709L9D011508_086","CA0709L9D011508","COMMUNITY HOUSINGWORKS","CA","2016-04-27","2016-04-2742700059011",68074
260029267,"ASST_NON_CA0207L9T061508_086","CA0207L9T061508","HOUSING AUTHORITY OF COUNTY OF MONTE","CA","2016-04-27","2016-04-2742700054970",374874
260055001,"ASST_NON_CA0703L9D011508_086","CA0703L9D011508","COMMUNITY HOUSINGWORKS","CA","2016-04-27","2016-04-2742700058978",47287
260067743,"ASST_NON_CA1011L9D041504_086","CA1011L9D041504","BETHANY SERVICES","CA","2016-04-27","2016-04-2742700059384",45858
260075404,"ASST_NON_CA1200L9D041502_086","CA1200L9D041502","BETHANY SERVICES","CA","2016-04-27","2016-04-2742700059381",117017
260076537,"ASST_NON_CA1232L9D041502_086","CA1232L9D041502","BETHANY SERVICES","CA","2016-04-27","2016-04-2742700059336",95500
260048155,"ASST_NON_CA0607L9D041508_086","CA0607L9D041508","BETHANY SERVICES","CA","2016-04-27","2016-04-2742700059324",386810
260067813,"ASST_NON_CA1025L9D011501_086","CA1025L9D011501","COMMUNITY HOUSINGWORKS","CA","2016-04-27","2016-04-2742700058984",58943
260030920,"ASST_NON_CA0239L9T091508_086","CA0239L9T091508","COUNTY OF MENDOCINO SOCIAL SERVICES","CA","2016-04-27","2016-04-2742700054049",1522294
260030318,"ASST_NON_CA0225L9T081508_086","CA0225L9T081508","PAJARO VALLEY SHELTER SERVICES","CA","2016-04-27","2016-04-2742700054043",13895
260077860,"ASST_NON_CA1269L9D021502_086","CA1269L9D021502","INTERVAL HOUSE","CA","2016-04-27","2016-04-2742700059181",76929
260061654,"ASST_NON_CA0842L9T141504_086","CA0842L9T141504","MARJAREE MASON CENTER, INC","CA","2016-04-27","2016-04-2742700054324",224280
260012379,"ASST_NON_CA0019L9T001508_086","CA0019L9T001508","COMMUNITY WORKING GROUP, INC.","CA","2016-04-27","2016-04-2742700053908",43936
260074452,"ASST_NON_CA1185L9T141502_086","CA1185L9T141502","MARJAREE MASON CENTER, INC","CA","2016-04-27","2016-04-2742700054328",161883
260058298,"ASST_NON_CA0755L9T061507_086","CA0755L9T061507","HOUSING AUTHORITY OF COUNTY OF MONTE","CA","2016-04-27","2016-04-2742700054824",139157
260018392,"ASST_NON_CA0055L9T011508_086","CA0055L9T011508","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053851",68890
260075854,"ASST_NON_CA1213L9T011503_086","CA1213L9T011503","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700055062",303656
260042387,"ASST_NON_CA0462L9D001508_086","CA0462L9D001508","CITY OF POMONA","CA","2016-04-27","2016-04-2742700058339",1047763
260055048,"ASST_NON_CA0708L9D011508_086","CA0708L9D011508","MENTAL HEALTH SYSTEMS, INC.","CA","2016-04-27","2016-04-2742700058911",282511
260073037,"ASST_NON_CA1148L9T011504_086","CA1148L9T011504","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700055050",303656
260020863,"ASST_NON_CA0080L9T011508_086","CA0080L9T011508","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053735",1163549
260062946,"ASST_NON_CA0860L9D001501_086","CA0860L9D001501","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058354",269054
260017025,"ASST_NON_CA0049L9T011507_086","CA0049L9T011507","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053860",241142
260080394,"ASST_NON_CA1342L9D001501_086","CA1342L9D001501","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058149",1067767
260052672,"ASST_NON_CA0670L9D081508_086","CA0670L9D081508","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700059285",684148
260080423,"ASST_NON_CA1345L9D001501_086","CA1345L9D001501","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058138",133283
260080624,"ASST_NON_CA1367L9D081501_086","CA1367L9D081501","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058784",263274
260052736,"ASST_NON_CA0676L9D081508_086","CA0676L9D081508","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058847",138342
260080616,"ASST_NON_CA1365L9D081501_086","CA1365L9D081501","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058782",345549
260073601,"ASST_NON_CA1159L9D001504_086","CA1159L9D001504","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058160",52866
260055032,"ASST_NON_CA0706L9D011508_086","CA0706L9D011508","MENTAL HEALTH SYSTEMS, INC.","CA","2016-04-27","2016-04-2742700058908",73760
260080403,"ASST_NON_CA1343L9D001501_086","CA1343L9D001501","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058145",504940
260019666,"ASST_NON_CA0073L9T011508_086","CA0073L9T011508","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053726",1160180
260077850,"ASST_NON_CA1266L9D081502_086","CA1266L9D081502","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058776",229728
260018627,"ASST_NON_CA0064L9T011508_086","CA0064L9T011508","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053715",362876
260069617,"ASST_NON_CA1056L9D081505_086","CA1056L9D081505","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058859",510304
260018337,"ASST_NON_CA0051L9T011507_086","CA0051L9T011507","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053919",722097
260060182,"ASST_NON_CA0792L9D001507_086","CA0792L9D001507","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058193",476358
260037643,"ASST_NON_CA0339L9D001508_086","CA0339L9D001508","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058286",459128
260040888,"ASST_NON_CA0436L9D001508_086","CA0436L9D001508","CITY OF POMONA","CA","2016-04-27","2016-04-2742700058342",165243
260040709,"ASST_NON_CA0421L9D001508_086","CA0421L9D001508","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058278",150528
260052265,"ASST_NON_CA0665L9D081505_086","CA0665L9D081505","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700059279",232149
260018575,"ASST_NON_CA0060L9T011508_086","CA0060L9T011508","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053708",1184117
260052277,"ASST_NON_CA0666L9D081502_086","CA0666L9D081502","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700059372",114993
260053651,"ASST_NON_CA0683L9D081508_086","CA0683L9D081508","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058835",448217
260079085,"ASST_NON_CA1296L9T011501_086","CA1296L9T011501","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700055147",2289156
260065177,"ASST_NON_CA0936L9D081506_086","CA0936L9D081506","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058758",123556
260020887,"ASST_NON_CA0082L9T011508_086","CA0082L9T011508","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053693",358694
260052810,"ASST_NON_CA0679L9D081508_086","CA0679L9D081508","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058831",359743
260042679,"ASST_NON_CA0487L9D001508_086","CA0487L9D001508","TESTIMONIAL CATHEDRAL CHURCH OF GOD IN CHRIST","CA","2016-04-27","2016-04-2742700058948",139493
260068847,"ASST_NON_CA1047L9D001505_086","CA1047L9D001505","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058170",148054
260052723,"ASST_NON_CA0675L9D081508_086","CA0675L9D081508","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700059290",149366
260060994,"ASST_NON_CA0826L9T011501_086","CA0826L9T011501","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053700",284529
260077837,"ASST_NON_CA1263L9D081502_086","CA1263L9D081502","RIVERSIDE, COUNTY OF","CA","2016-04-27","2016-04-2742700058856",142117
260077167,"ASST_NON_CA1246L9T011507_086","CA1246L9T011507","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700055078",722097
260036987,"ASST_NON_CA0323L9D001502_086","CA0323L9D001502","LOS ANGELES COUNTY DEVELOPMENT AUTHORITY LACDA","CA","2016-04-27","2016-04-2742700058289",442157
260023822,"ASST_NON_CA0122L9T021508_086","CA0122L9T021508","LIFELONG MEDICAL CARE","CA","2016-04-27","2016-04-2742700054539",549672
260018614,"ASST_NON_CA0063L9T011508_086","CA0063L9T011508","CITY & COUNTY OF SAN FRANCISCO","CA","2016-04-27","2016-04-2742700053711",241142
