"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation"
266810591,"ASST_NON_FL0195L4D001508_086","FL0195L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023972",337381
266816177,"ASST_NON_FL0309L4H091507_086","FL0309L4H091507","MARTIN COUNTY","FL","2016-04-27","2016-04-2742700027544",107136
266812546,"ASST_NON_FL0226L4D001508_086","FL0226L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023926",175510
266811199,"ASST_NON_FL0203L4D001508_086","FL0203L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024045",48878
266816703,"ASST_NON_FL0311L4D001507_086","FL0311L4D001507","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024010",947895
266819413,"ASST_NON_FL0362L4D001506_086","FL0362L4D001506","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023996",545761
266811957,"ASST_NON_FL0215L4D001508_086","FL0215L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023940",279022
266813256,"ASST_NON_FL0239L4D001508_086","FL0239L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024019",287644
266811948,"ASST_NON_FL0214L4D001508_086","FL0214L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024038",1027066
266814267,"ASST_NON_FL0256L4D011508_086","FL0256L4D011508","COVENANT HOUSE FLORIDA, INC.","FL","2016-04-27","2016-04-2742700023753",179418
266820039,"ASST_NON_FL0391L4D001501_086","FL0391L4D001501","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023987",118966
266819936,"ASST_NON_FL0381L4H101504_086","FL0381L4H101504","ABILITY HOUSING INC","FL","2016-04-27","2016-04-2742700027501",142506
266809942,"ASST_NON_FL0182L4D001508_086","FL0182L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023690",218785
266812555,"ASST_NON_FL0227L4D001508_086","FL0227L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023924",431916
266811294,"ASST_NON_FL0209L4D001508_086","FL0209L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023949",175011
266816066,"ASST_NON_FL0301L4H041507_086","FL0301L4H041507","SMA HEALTHCARE, INC","FL","2016-04-27","2016-04-2742700027641",40424
266818494,"ASST_NON_FL0344L4D001504_086","FL0344L4D001504","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024085",481295
266813243,"ASST_NON_FL0238L4D001508_086","FL0238L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024077",111358
266819426,"ASST_NON_FL0363L4D001506_086","FL0363L4D001506","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024089",380220
266813189,"ASST_NON_FL0231L4D001508_086","FL0231L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024028",139155
266820839,"ASST_NON_FL0442L4D001504_086","FL0442L4D001504","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024059",476892
266810532,"ASST_NON_FL0191L4D001508_086","FL0191L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024094",965060
266816719,"ASST_NON_FL0312L4D001507_086","FL0312L4D001507","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024006",187404
266810608,"ASST_NON_FL0196L4D001508_086","FL0196L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024069",167917
266812525,"ASST_NON_FL0224L4D001508_086","FL0224L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023931",110525
266811172,"ASST_NON_FL0201L4D001508_086","FL0201L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024072",273786
266813681,"ASST_NON_FL0243L4D001508_086","FL0243L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024079",374121
266823357,"ASST_NON_FL0504L4H101502_086","FL0504L4H101502","ABILITY HOUSING INC","FL","2016-04-27","2016-04-2742700027356",371200
266809977,"ASST_NON_FL0185L4D001508_086","FL0185L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023688",312512
266809116,"ASST_NON_FL0170L4D001508_086","FL0170L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023719",507593
266812535,"ASST_NON_FL0225L4D001508_086","FL0225L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023928",371172
266809196,"ASST_NON_FL0177L4D001508_086","FL0177L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023709",65212
266808938,"ASST_NON_FL0166L4D001508_086","FL0166L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023702",1310343
266823501,"ASST_NON_FL0532L4D001501_086","FL0532L4D001501","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023797",667300
266820945,"ASST_NON_FL0455L4H101503_086","FL0455L4H101503","ABILITY HOUSING INC","FL","2016-04-27","2016-04-2742700027547",216025
266811937,"ASST_NON_FL0213L4D001508_086","FL0213L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023945",195584
266811219,"ASST_NON_FL0205L4D001508_086","FL0205L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023955",503704
266808927,"ASST_NON_FL0165L4D001508_086","FL0165L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023695",472019
266812632,"ASST_NON_FL0228L4D001508_086","FL0228L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024073",85942
266810521,"ASST_NON_FL0190L4D001508_086","FL0190L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024095",141433
266810014,"ASST_NON_FL0189L4D001508_086","FL0189L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023686",298234
266813226,"ASST_NON_FL0236L4D001508_086","FL0236L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024075",237489
266809185,"ASST_NON_FL0176L4D001508_086","FL0176L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023712",538120
266822855,"ASST_NON_FL0484L4D001502_086","FL0484L4D001502","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023921",441561
266811182,"ASST_NON_FL0202L4D001508_086","FL0202L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024043",183790
266811161,"ASST_NON_FL0200L4D001508_086","FL0200L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023967",447246
266822929,"ASST_NON_FL0492L4D001502_086","FL0492L4D001502","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023866",753230
266820791,"ASST_NON_FL0431L4D001504_086","FL0431L4D001504","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023985",1972186
266822871,"ASST_NON_FL0487L4H101502_086","FL0487L4H101502","ABILITY HOUSING INC","FL","2016-04-27","2016-04-2742700027358",348696
266809249,"ASST_NON_FL0178L4D001508_086","FL0178L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023707",129387
266808967,"ASST_NON_FL0169L4D001508_086","FL0169L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023721",258833
266813691,"ASST_NON_FL0244L4D001508_086","FL0244L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024013",131390
266812018,"ASST_NON_FL0218L4D001508_086","FL0218L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023936",786272
266808949,"ASST_NON_FL0167L4D001508_086","FL0167L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023698",634718
266811232,"ASST_NON_FL0206L4D001508_086","FL0206L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023952",367563
266806513,"ASST_NON_FL0117L4H091508_086","FL0117L4H091508","MARTIN COUNTY","FL","2016-04-27","2016-04-2742700027368",98736
266809266,"ASST_NON_FL0179L4D001508_086","FL0179L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023705",44705
266820852,"ASST_NON_FL0443L4D001504_086","FL0443L4D001504","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024061",304927
266821428,"ASST_NON_FL0463L4D001503_086","FL0463L4D001503","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024063",178276
266811209,"ASST_NON_FL0204L4D001508_086","FL0204L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024046",277999
266812491,"ASST_NON_FL0222L4D001508_086","FL0222L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023934",135798
266818480,"ASST_NON_FL0343L4D001504_086","FL0343L4D001504","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700024001",479636
266822947,"ASST_NON_FL0495L4D001502_086","FL0495L4D001502","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023799",470789
266809157,"ASST_NON_FL0174L4D001508_086","FL0174L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023727",235804
266810574,"ASST_NON_FL0194L4D001508_086","FL0194L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023974",177859
266819987,"ASST_NON_FL0389L4D001503_086","FL0389L4D001503","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023991",121208
266809927,"ASST_NON_FL0181L4D001508_086","FL0181L4D001508","MIAMI-DADE COUNTY","FL","2016-04-27","2016-04-2742700023692",396699
266818925,"ASST_NON_FL0352L4H021506_086","FL0352L4H021506","BOLEY CENTERS INC","FL","2016-04-27","2016-04-2742700027630",514196
266805661,"ASST_NON_FL0108L4H081508_086","FL0108L4H081508","PEACEFUL PATHS, INC.","FL","2016-04-27","2016-04-2742700027293",83050
266799894,"ASST_NON_FL0041L4H021508_086","FL0041L4H021508","BOLEY CENTERS INC","FL","2016-04-27","2016-04-2742700027633",264000
266814866,"ASST_NON_FL0260L4D011508_086","FL0260L4D011508","THE SALVATION ARMY","FL","2016-04-27","2016-04-2742700023751",522956
266798711,"ASST_NON_FL0038L4H021508_086","FL0038L4H021508","BOLEY CENTERS INC","FL","2016-04-27","2016-04-2742700027636",926753
266820064,"ASST_NON_FL0398L4H031505_086","FL0398L4H031505","THE HOUSE OF ISRAEL, INC.","FL","2016-04-27","2016-04-2742700027688",129366
266820867,"ASST_NON_FL0446L4H021503_086","FL0446L4H021503","WESTCARE GULFCOAST - FLORIDA, INC.","FL","2016-04-27","2016-04-2742700027615",85953
266822941,"ASST_NON_FL0493L4H001502_086","FL0493L4H001502","COMMUNITY ASSISTED & SUPPORTED LIVING INC","FL","2016-04-27","2016-04-2742700027647",207013
266818940,"ASST_NON_FL0353L4H021506_086","FL0353L4H021506","BOLEY CENTERS INC","FL","2016-04-27","2016-04-2742700027628",61356
266817880,"ASST_NON_FL0335L4H081503_086","FL0335L4H081503","PEACEFUL PATHS, INC.","FL","2016-04-27","2016-04-2742700027291",42500
266798630,"ASST_NON_FL0036L4H021508_086","FL0036L4H021508","BOLEY CENTERS INC","FL","2016-04-27","2016-04-2742700027662",577689
266819527,"ASST_NON_FL0376L4H071501_086","FL0376L4H071501","COUNTY OF OSCEOLA","FL","2016-04-27","2016-04-2742700027307",117945
266818916,"ASST_NON_FL0351L4H011506_086","FL0351L4H011506","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2016-04-27","2016-04-2742700027652",185825
266796513,"ASST_NON_FL0006L4H001508_086","FL0006L4H001508","SUNCOAST PARTNERSHIP TO END HOMELESSNESS, INC.","FL","2016-04-27","2016-04-2742700027657",74575
266816753,"ASST_NON_FL0316L4D021506_086","FL0316L4D021506","CHARLOTTE COUNTY HOMELESS COALITION, INC.","FL","2016-04-27","2016-04-2742700023913",38263
266796872,"ASST_NON_FL0011L4H011508_086","FL0011L4H011508","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2016-04-27","2016-04-2742700027655",120690
266808325,"ASST_NON_FL0156L4H171508_086","FL0156L4H171508","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2016-04-27","2016-04-2742700027415",165584
266820774,"ASST_NON_FL0427L4H191502_086","FL0427L4H191502","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2016-04-27","2016-04-2742700027555",241400
266800013,"ASST_NON_FL0048L4H031506_086","FL0048L4H031506","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2016-04-27","2016-04-2742700027612",105065
266819954,"ASST_NON_FL0384L4H031504_086","FL0384L4H031504","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2016-04-27","2016-04-2742700027693",204318
266819405,"ASST_NON_FL0361L4H101506_086","FL0361L4H101506","JACKSONVILLE HOUSING AUTHORITY","FL","2016-04-27","2016-04-2742700027563",227200
266801574,"ASST_NON_FL0052L4H031508_086","FL0052L4H031508","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2016-04-27","2016-04-2742700027609",55379
266814880,"ASST_NON_FL0261L4D021506_086","FL0261L4D021506","CHARLOTTE COUNTY HOMELESS COALITION, INC.","FL","2016-04-27","2016-04-2742700023749",70061
266822967,"ASST_NON_FL0499L4H011502_086","FL0499L4H011502","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2016-04-27","2016-04-2742700027680",1803678
266808888,"ASST_NON_FL0163L4H191508_086","FL0163L4H191508","CATHOLIC CHARITIES DIOCESE OF SAINT PETERSBURG INC","FL","2016-04-27","2016-04-2742700027470",157523
266819471,"ASST_NON_FL0368L4D051506_086","FL0368L4D051506","LORDS PLACE INC","FL","2016-04-27","2016-04-2742700023859",140491
266822078,"ASST_NON_FL0475L4H141502_086","FL0475L4H141502","SHEPHERD'S LIGHTHOUSE, INC","FL","2016-04-27","2016-04-2742700027417",48560
266816782,"ASST_NON_FL0319L4D041507_086","FL0319L4D041507","A.H. OF MONROE COUNTY, INC.","FL","2016-04-27","2016-04-2742700023831",14868
266822849,"ASST_NON_FL0483L4D051502_086","FL0483L4D051502","LORDS PLACE INC","FL","2016-04-27","2016-04-2742700024105",133554
266815375,"ASST_NON_FL0273L4D041508_086","FL0273L4D041508","CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI, INC","FL","2016-04-27","2016-04-2742700023908",191891
266805595,"ASST_NON_FL0106L4H071508_086","FL0106L4H071508","ORANGE COUNTY, FLORIDA","FL","2016-04-27","2016-04-2742700027514",674601
266818468,"ASST_NON_FL0342L4H141505_086","FL0342L4H141505","MARION COUNTY HOMELESS COUNCIL, INC.","FL","2016-04-27","2016-04-2742700027420",23359
266823537,"ASST_NON_FL0539L4D051501_086","FL0539L4D051501","YWCA OF PALM BEACH COUNTY, INC.","FL","2016-04-27","2016-04-2742700024103",346240
266818455,"ASST_NON_FL0341L4H141505_086","FL0341L4H141505","MARION COUNTY HOMELESS COUNCIL, INC.","FL","2016-04-27","2016-04-2742700027422",46963
266822088,"ASST_NON_FL0476L4H101502_086","FL0476L4H101502","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2016-04-27","2016-04-2742700027349",721373
266817886,"ASST_NON_FL0336L4H081505_086","FL0336L4H081505","ALACHUA COUNTY COALITION FOR THE HOMELESS & HUNGRY INC","FL","2016-04-27","2016-04-2742700027301",87361
266807404,"ASST_NON_FL0127L4H101508_086","FL0127L4H101508","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2016-04-27","2016-04-2742700027590",179699
266808283,"ASST_NON_FL0152L4H141508_086","FL0152L4H141508","MARION COUNTY HOMELESS COUNCIL, INC.","FL","2016-04-27","2016-04-2742700027425",63344
266807387,"ASST_NON_FL0126L4H101508_086","FL0126L4H101508","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2016-04-27","2016-04-2742700027406",259079
266820932,"ASST_NON_FL0454L4H101503_086","FL0454L4H101503","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2016-04-27","2016-04-2742700027503",66042
266822923,"ASST_NON_FL0490L4H081502_086","FL0490L4H081502","ALACHUA COUNTY COALITION FOR THE HOMELESS & HUNGRY INC","FL","2016-04-27","2016-04-2742700027298",48613
266807567,"ASST_NON_FL0135L4H101508_086","FL0135L4H101508","MENTAL HEALTH RESOURCE CENTER INC","FL","2016-04-27","2016-04-2742700027449",254553
266819520,"ASST_NON_FL0372L4H041503_086","FL0372L4H041503","THE SALVATION ARMY","FL","2016-04-27","2016-04-2742700027342",47397
266816010,"ASST_NON_FL0299L4H011507_086","FL0299L4H011507","TAMPA HOUSING AUTHORITY","FL","2016-04-27","2016-04-2742700027720",165305
266815986,"ASST_NON_FL0295L4D061508_086","FL0295L4D061508","THE SHELTER FOR ABUSED WOMEN & CHILDREN, INC","FL","2016-04-27","2016-04-2742700024101",107795
266820832,"ASST_NON_FL0441L4H201504_086","FL0441L4H201504","LAKE COUNTY","FL","2016-04-27","2016-04-2742700027560",97857
266808365,"ASST_NON_FL0159L4H181508_086","FL0159L4H181508","VOLUNTEERS OF AMERICA OF FLORIDA INC","FL","2016-04-27","2016-04-2742700027550",152430
266810550,"ASST_NON_FL0192L4D001508_086","FL0192L4D001508","VOLUNTEERS OF AMERICA OF FLORIDA INC","FL","2016-04-27","2016-04-2742700023860",774997
266818955,"ASST_NON_FL0354L4H041506_086","FL0354L4H041506","THE SALVATION ARMY","FL","2016-04-27","2016-04-2742700027489",46895
266816111,"ASST_NON_FL0307L4H071507_086","FL0307L4H071507","SEMINOLE COUNTY","FL","2016-04-27","2016-04-2742700027303",479291
266808096,"ASST_NON_FL0147L4H131508_086","FL0147L4H131508","HOUSING FOR HOMELESS, INC.","FL","2016-04-27","2016-04-2742700027428",316728
266820861,"ASST_NON_FL0445L4H011502_086","FL0445L4H011502","VOLUNTEERS OF AMERICA OF FLORIDA INC","FL","2016-04-27","2016-04-2742700027668",330467
266797711,"ASST_NON_FL0023L4H011507_086","FL0023L4H011507","TAMPA HOUSING AUTHORITY","FL","2016-04-27","2016-04-2742700027677",306660
266808065,"ASST_NON_FL0145L4H131508_086","FL0145L4H131508","CROSSWINDS YOUTH SERVICES, INC.","FL","2016-04-27","2016-04-2742700027573",82010
266802850,"ASST_NON_FL0064L4H041508_086","FL0064L4H041508","THE VOLUSIA/FLAGLER COUNTY COALITION FOR THE HOMELESS, INC.","FL","2016-04-27","2016-04-2742700027494",189625
266803046,"ASST_NON_FL0077L4H061508_086","FL0077L4H061508","BIG BEND HOMELESS COALITION, INC.","FL","2016-04-27","2016-04-2742700027337",413728
266806624,"ASST_NON_FL0119L4H091508_086","FL0119L4H091508","INDIAN RIVER, COUNTY OF","FL","2016-04-27","2016-04-2742700027532",107952
